Page,Code,College Name,Branch,OC,BC,BCM,MBC,SC,SCA,ST
61,4964,PSN College of Engineering and Technology (Autonomous) Melathediyoor Tirunelveli-627 152,ELECTRONICS AND COMMUNICATION ENGINEERING,123.5,95.0,88.0*,90.0*,103.5*,—,—
61,4964,PSN College of Engineering and Technology (Autonomous) Melathediyoor Tirunelveli-627 152,ELECTRICAL AND ELECTRONICS ENGINEERING,109.0,91.5*,—,83.0*,—,—,—
61,4964,PSN College of Engineering and Technology (Autonomous) Melathediyoor Tirunelveli-627 152,MECHANICAL ENGINEERING,102.0,83.5*,95.5*,80.0*,92.5*,—,—
61,4964,PSN College of Engineering and Technology (Autonomous) Melathediyoor Tirunelveli-627 152,MARINE ENGINEERING,—,—,—,—,—,—,—
61,4964,PSN College of Engineering and Technology (Autonomous) Melathediyoor Tirunelveli-627 152,MECHANICAL AND AUTOMATION ENGINEERING,85.0*,—,—,—,—,—,—
61,4965,"P.S.R. Engineering College (Autonomous), Appayanaickenpatty, Sevalpatty, Sivakasi, Virudhunagar District -626140.",Artificial Intelligence and Data Science,158.0,147.5,155.0*,142.0,89.5,—,—
61,4965,"P.S.R. Engineering College (Autonomous), Appayanaickenpatty, Sevalpatty, Sivakasi, Virudhunagar District -626140.",BIO MEDICAL ENGINEERING,136.0,109.0,96.0,116.0,84.0*,—,—
61,4965,"P.S.R. Engineering College (Autonomous), Appayanaickenpatty, Sevalpatty, Sivakasi, Virudhunagar District -626140.",BIO TECHNOLOGY,144.0,124.5,126.0,127.5,95.5*,90.0,—
61,4965,"P.S.R. Engineering College (Autonomous), Appayanaickenpatty, Sevalpatty, Sivakasi, Virudhunagar District -626140.",CIVIL ENGINEERING,138.0,126.0,—,107.5,89.0*,—,—
61,4965,"P.S.R. Engineering College (Autonomous), Appayanaickenpatty, Sevalpatty, Sivakasi, Virudhunagar District -626140.",COMPUTER SCIENCE AND ENGINEERING,165.0,149.5,150.0,142.0,95.5,—,—
61,4965,"P.S.R. Engineering College (Autonomous), Appayanaickenpatty, Sevalpatty, Sivakasi, Virudhunagar District -626140.",ELECTRONICS AND COMMUNICATION ENGINEERING,156.5,145.0,135.5,139.5,90.0*,114.5*,—
61,4965,"P.S.R. Engineering College (Autonomous), Appayanaickenpatty, Sevalpatty, Sivakasi, Virudhunagar District -626140.",ELECTRICAL AND ELECTRONICS ENGINEERING,141.5,131.5,103.0*,124.0,114.5*,117.0*,—
61,4965,"P.S.R. Engineering College (Autonomous), Appayanaickenpatty, Sevalpatty, Sivakasi, Virudhunagar District -626140.",INFORMATION TECHNOLOGY,155.5,146.0,148.0,141.0,106.0*,—,—
61,4965,"P.S.R. Engineering College (Autonomous), Appayanaickenpatty, Sevalpatty, Sivakasi, Virudhunagar District -626140.",MECHANICAL ENGINEERING,128.0,104.0,—,108.0,107.5*,—,—
61,4966,"PET Engineering College, Thiruchendur Road, Vallioor, Tirunelveli -627117.",Artificial Intelligence and Data Science,148.5,113.5,141.0,115.5*,81.5*,—,—
61,4966,"PET Engineering College, Thiruchendur Road, Vallioor, Tirunelveli -627117.",CIVIL ENGINEERING,90.5,80.5*,—,—,—,—,—
61,4966,"PET Engineering College, Thiruchendur Road, Vallioor, Tirunelveli -627117.",COMPUTER SCIENCE AND ENGINEERING,139.5,112.5,134.5,103.5*,81.0*,—,—
61,4966,"PET Engineering College, Thiruchendur Road, Vallioor, Tirunelveli -627117.",ELECTRONICS AND COMMUNICATION ENGINEERING,143.5,110.0,117.0,101.0*,108.0*,—,—
61,4966,"PET Engineering College, Thiruchendur Road, Vallioor, Tirunelveli -627117.",ELECTRICAL AND ELECTRONICS ENGINEERING,124.0,101.5,120.0,—,—,—,—
61,4966,"PET Engineering College, Thiruchendur Road, Vallioor, Tirunelveli -627117.",MECHANICAL ENGINEERING,122.5,101.5,116.5,84.0*,102.0*,—,—
61,4967,"S. Veerasamy Chettiar College of Engineering and Technology, S.V.Nagar, Puliangudi (Post), Sivagiri (Taluk), Tirunelveli District-627855.",Artificial Intelligence and Data Science,—,—,—,—,—,—,—
61,4967,"S. Veerasamy Chettiar College of Engineering and Technology, S.V.Nagar, Puliangudi (Post), Sivagiri (Taluk), Tirunelveli District-627855.",CIVIL ENGINEERING,—,—,—,—,—,—,—
61,4967,"S. Veerasamy Chettiar College of Engineering and Technology, S.V.Nagar, Puliangudi (Post), Sivagiri (Taluk), Tirunelveli District-627855.",COMPUTER SCIENCE AND ENGINEERING,91.5*,—,—,—,—,—,—
61,4967,"S. Veerasamy Chettiar College of Engineering and Technology, S.V.Nagar, Puliangudi (Post), Sivagiri (Taluk), Tirunelveli District-627855.",ELECTRONICS AND COMMUNICATION ENGINEERING,118.5*,—,—,—,—,—,—
61,4967,"S. Veerasamy Chettiar College of Engineering and Technology, S.V.Nagar, Puliangudi (Post), Sivagiri (Taluk), Tirunelveli District-627855.",ELECTRICAL AND ELECTRONICS ENGINEERING,106.0*,—,—,—,—,—,—
61,4967,"S. Veerasamy Chettiar College of Engineering and Technology, S.V.Nagar, Puliangudi (Post), Sivagiri (Taluk), Tirunelveli District-627855.",INFORMATION TECHNOLOGY,—,—,—,—,—,—,—
62,4967,"S. Veerasamy Chettiar College of Engineering and Technology, S.V.Nagar, Puliangudi (Post), Sivagiri (Taluk), Tirunelveli District-627855.",MECHANICAL ENGINEERING,98.0*,—,—,—,—,—,—
62,4967,"S. Veerasamy Chettiar College of Engineering and Technology, S.V.Nagar, Puliangudi (Post), Sivagiri (Taluk), Tirunelveli District-627855.",Computer Science and Engineering (Cyber Security),—,—,—,—,—,—,—
62,4968,"Sardar Raja College of Engineering, Raja Nagar, Alangulam, Tirunelveli Distict-627808.",Artificial Intelligence and Data Science,89.0,87.0*,—,—,85.0*,—,—
62,4968,"Sardar Raja College of Engineering, Raja Nagar, Alangulam, Tirunelveli Distict-627808.",CIVIL ENGINEERING,—,—,—,—,—,—,—
62,4968,"Sardar Raja College of Engineering, Raja Nagar, Alangulam, Tirunelveli Distict-627808.",COMPUTER SCIENCE AND ENGINEERING,128.0,91.5*,—,116.0*,88.5*,—,—
62,4968,"Sardar Raja College of Engineering, Raja Nagar, Alangulam, Tirunelveli Distict-627808.",ELECTRONICS AND COMMUNICATION ENGINEERING,114.0,94.0*,—,108.5*,88.5*,—,—
62,4968,"Sardar Raja College of Engineering, Raja Nagar, Alangulam, Tirunelveli Distict-627808.",ELECTRICAL AND ELECTRONICS ENGINEERING,103.0,86.5*,—,—,—,—,—
62,4968,"Sardar Raja College of Engineering, Raja Nagar, Alangulam, Tirunelveli Distict-627808.",MECHANICAL ENGINEERING,98.0*,—,—,—,—,—,—
62,4968,"Sardar Raja College of Engineering, Raja Nagar, Alangulam, Tirunelveli Distict-627808.",Computer Science and Engineering (Cyber Security),81.0*,—,—,—,—,—,—
62,4969,"SCAD College of Engineering and Technology, Scad Nagar, Cheranmahadevi, Tirunelveli-627414.",Artificial Intelligence and Data Science,122.5,95.0*,106.0,91.0*,—,—,—
62,4969,"SCAD College of Engineering and Technology, Scad Nagar, Cheranmahadevi, Tirunelveli-627414.",COMPUTER SCIENCE AND ENGINEERING,135.5,92.0*,108.0,93.5*,97.0*,116.5*,—
62,4969,"SCAD College of Engineering and Technology, Scad Nagar, Cheranmahadevi, Tirunelveli-627414.",ELECTRONICS AND COMMUNICATION ENGINEERING,137.5,100.5,129.5,113.0*,118.5*,—,—
62,4969,"SCAD College of Engineering and Technology, Scad Nagar, Cheranmahadevi, Tirunelveli-627414.",ELECTRICAL AND ELECTRONICS ENGINEERING,83.0*,—,—,—,—,—,—
62,4969,"SCAD College of Engineering and Technology, Scad Nagar, Cheranmahadevi, Tirunelveli-627414.",INFORMATION TECHNOLOGY,125.5,101.5*,116.5,—,—,—,—
62,4969,"SCAD College of Engineering and Technology, Scad Nagar, Cheranmahadevi, Tirunelveli-627414.",MECHANICAL ENGINEERING,92.5*,—,—,—,—,—,—
62,4970,"Sree Sowdambika College of Engineering, Chettikurichi, Aruppukottai, Virudhunagar-626134.",Artificial Intelligence and Data Science,117.0,110.5*,85.0,109.0*,—,—,—
62,4970,"Sree Sowdambika College of Engineering, Chettikurichi, Aruppukottai, Virudhunagar-626134.",CIVIL ENGINEERING,107.5,86.5*,—,89.5*,—,—,—
62,4970,"Sree Sowdambika College of Engineering, Chettikurichi, Aruppukottai, Virudhunagar-626134.",COMPUTER SCIENCE AND ENGINEERING,146.5,131.5,127.5,104.5,108.0,111.0,—
62,4970,"Sree Sowdambika College of Engineering, Chettikurichi, Aruppukottai, Virudhunagar-626134.",ELECTRONICS AND COMMUNICATION ENGINEERING,127.0,90.0*,103.5*,96.0*,120.0*,—,—
62,4970,"Sree Sowdambika College of Engineering, Chettikurichi, Aruppukottai, Virudhunagar-626134.",ELECTRICAL AND ELECTRONICS ENGINEERING,90.5*,—,—,—,—,—,—
62,4970,"Sree Sowdambika College of Engineering, Chettikurichi, Aruppukottai, Virudhunagar-626134.",MECHANICAL ENGINEERING,89.5,—,—,86.5*,—,—,—
62,4971,"St. Xavier's Catholic College of Engineering (Autonomous), Chunkankadai, Kanyakumari District, Nagercoil-629003.",Artificial Intelligence and Data Science,167.5,148.5,157.0,107.5,96.0*,—,—
62,4971,"St. Xavier's Catholic College of Engineering (Autonomous), Chunkankadai, Kanyakumari District, Nagercoil-629003.",CIVIL ENGINEERING,153.0,141.5,148.5,—,—,—,—
62,4971,"St. Xavier's Catholic College of Engineering (Autonomous), Chunkankadai, Kanyakumari District, Nagercoil-629003.",COMPUTER SCIENCE AND ENGINEERING,177.0,171.5,163.0,138.0,110.5*,—,—
62,4971,"St. Xavier's Catholic College of Engineering (Autonomous), Chunkankadai, Kanyakumari District, Nagercoil-629003.",ELECTRONICS AND COMMUNICATION ENGINEERING,173.5,163.0,157.0,128.0*,121.5*,—,—
62,4971,"St. Xavier's Catholic College of Engineering (Autonomous), Chunkankadai, Kanyakumari District, Nagercoil-629003.",ELECTRICAL AND ELECTRONICS ENGINEERING,156.5,141.0,152.5,136.5,—,—,—
62,4971,"St. Xavier's Catholic College of Engineering (Autonomous), Chunkankadai, Kanyakumari District, Nagercoil-629003.",INFORMATION TECHNOLOGY,165.0,160.5,160.5,109.0,108.5*,—,—
62,4971,"St. Xavier's Catholic College of Engineering (Autonomous), Chunkankadai, Kanyakumari District, Nagercoil-629003.",MECHANICAL ENGINEERING,133.5,112.5,128.0,100.5*,106.0*,—,—
62,4971,"St. Xavier's Catholic College of Engineering (Autonomous), Chunkankadai, Kanyakumari District, Nagercoil-629003.",Computer Science and Engineering (Cyber Security),169.0,158.5,162.0,124.0,137.5*,—,123.5
62,4975,"Dr G.U. Pope College of Engineering, Pope Nagar, Sawyerpuram, Thoothukudi-628251.",CIVIL ENGINEERING,83.5*,—,—,—,—,—,—
62,4975,"Dr G.U. Pope College of Engineering, Pope Nagar, Sawyerpuram, Thoothukudi-628251.",COMPUTER SCIENCE AND ENGINEERING,132.5,80.5*,114.5*,92.5*,96.5*,—,—
62,4975,"Dr G.U. Pope College of Engineering, Pope Nagar, Sawyerpuram, Thoothukudi-628251.",ELECTRONICS AND COMMUNICATION ENGINEERING,135.0,88.0*,—,98.5*,84.0*,—,—
62,4975,"Dr G.U. Pope College of Engineering, Pope Nagar, Sawyerpuram, Thoothukudi-628251.",ELECTRICAL AND ELECTRONICS ENGINEERING,91.5,83.0*,—,—,—,—,—
62,4975,"Dr G.U. Pope College of Engineering, Pope Nagar, Sawyerpuram, Thoothukudi-628251.",MECHANICAL ENGINEERING,100.5,90.5*,—,—,—,—,—
62,4976,"Infant Jesus College of Engineering, Kamarajar Nagar, Tirunelveli-Thoothukudi Highway (NH-7A), Keelavallanadu Village, Ellanayakkan Patti Post, Srivaikundam Taluk, Thoothukudi District-628851.",Artificial Intelligence and Data Science,101.5*,—,—,—,—,—,—
62,4976,"Infant Jesus College of Engineering, Kamarajar Nagar, Tirunelveli-Thoothukudi Highway (NH-7A), Keelavallanadu Village, Ellanayakkan Patti Post, Srivaikundam Taluk, Thoothukudi District-628851.",AERONAUTICAL ENGINEERING,92.0,—,—,—,—,—,—
62,4976,"Infant Jesus College of Engineering, Kamarajar Nagar, Tirunelveli-Thoothukudi Highway (NH-7A), Keelavallanadu Village, Ellanayakkan Patti Post, Srivaikundam Taluk, Thoothukudi District-628851.",AGRICULTURAL ENGINEERING,94.0*,—,—,—,—,—,—
62,4976,"Infant Jesus College of Engineering, Kamarajar Nagar, Tirunelveli-Thoothukudi Highway (NH-7A), Keelavallanadu Village, Ellanayakkan Patti Post, Srivaikundam Taluk, Thoothukudi District-628851.",COMPUTER SCIENCE AND ENGINEERING,112.0,98.5*,—,110.0*,93.5*,—,—
62,4976,"Infant Jesus College of Engineering, Kamarajar Nagar, Tirunelveli-Thoothukudi Highway (NH-7A), Keelavallanadu Village, Ellanayakkan Patti Post, Srivaikundam Taluk, Thoothukudi District-628851.",ELECTRONICS AND COMMUNICATION ENGINEERING,104.0*,—,—,—,—,—,—
62,4976,"Infant Jesus College of Engineering, Kamarajar Nagar, Tirunelveli-Thoothukudi Highway (NH-7A), Keelavallanadu Village, Ellanayakkan Patti Post, Srivaikundam Taluk, Thoothukudi District-628851.",ELECTRICAL AND ELECTRONICS ENGINEERING,98.5,—,—,—,94.5*,—,—
62,4976,"Infant Jesus College of Engineering, Kamarajar Nagar, Tirunelveli-Thoothukudi Highway (NH-7A), Keelavallanadu Village, Ellanayakkan Patti Post, Srivaikundam Taluk, Thoothukudi District-628851.",MECHANICAL ENGINEERING,123.5*,—,—,—,—,—,—
62,4977,"Narayanaguru College of Engineering, Chittadavu, Manjalumoodu, Vilavancode Taluk, Kuzhithurai, Kanyakumari District-629151.",Artificial Intelligence and Data Science,85.5*,—,—,—,—,—,—
62,4977,"Narayanaguru College of Engineering, Chittadavu, Manjalumoodu, Vilavancode Taluk, Kuzhithurai, Kanyakumari District-629151.",CIVIL ENGINEERING,86.5*,—,—,—,—,—,—
62,4977,"Narayanaguru College of Engineering, Chittadavu, Manjalumoodu, Vilavancode Taluk, Kuzhithurai, Kanyakumari District-629151.",COMPUTER SCIENCE AND ENGINEERING,94.0*,—,—,—,—,—,—
62,4977,"Narayanaguru College of Engineering, Chittadavu, Manjalumoodu, Vilavancode Taluk, Kuzhithurai, Kanyakumari District-629151.",ELECTRONICS AND COMMUNICATION ENGINEERING,100.0*,—,—,—,—,—,—
62,4977,"Narayanaguru College of Engineering, Chittadavu, Manjalumoodu, Vilavancode Taluk, Kuzhithurai, Kanyakumari District-629151.",ELECTRICAL AND ELECTRONICS ENGINEERING,107.5*,—,—,—,—,—,—
62,4977,"Narayanaguru College of Engineering, Chittadavu, Manjalumoodu, Vilavancode Taluk, Kuzhithurai, Kanyakumari District-629151.",INFORMATION TECHNOLOGY,95.0*,—,—,—,—,—,—
62,4977,"Narayanaguru College of Engineering, Chittadavu, Manjalumoodu, Vilavancode Taluk, Kuzhithurai, Kanyakumari District-629151.",MECHANICAL ENGINEERING,106.0*,—,—,—,—,—,—
62,4978,"Udaya School of Engineering, Udaya Nagar, Vellamadi Junction,Ammandivilai Post, Kanyakumarai District, Nagercoil-629204.",AERONAUTICAL ENGINEERING,93.0,92.5*,—,85.0*,—,—,—
62,4978,"Udaya School of Engineering, Udaya Nagar, Vellamadi Junction,Ammandivilai Post, Kanyakumarai District, Nagercoil-629204.",AGRICULTURAL ENGINEERING,96.5*,—,—,—,—,—,—
63,4978,"Udaya School of Engineering, Udaya Nagar, Vellamadi Junction,Ammandivilai Post, Kanyakumarai District, Nagercoil-629204.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),111.5,83.0,—,92.5*,—,—,—
63,4978,"Udaya School of Engineering, Udaya Nagar, Vellamadi Junction,Ammandivilai Post, Kanyakumarai District, Nagercoil-629204.",BIO MEDICAL ENGINEERING,84.5*,—,—,—,—,—,—
63,4978,"Udaya School of Engineering, Udaya Nagar, Vellamadi Junction,Ammandivilai Post, Kanyakumarai District, Nagercoil-629204.",BIO TECHNOLOGY,81.5*,—,—,—,—,—,—
63,4978,"Udaya School of Engineering, Udaya Nagar, Vellamadi Junction,Ammandivilai Post, Kanyakumarai District, Nagercoil-629204.",CIVIL ENGINEERING,—,—,—,—,—,—,—
63,4978,"Udaya School of Engineering, Udaya Nagar, Vellamadi Junction,Ammandivilai Post, Kanyakumarai District, Nagercoil-629204.",COMPUTER SCIENCE AND ENGINEERING,119.5,109.0*,—,94.5*,113.5*,—,—
63,4978,"Udaya School of Engineering, Udaya Nagar, Vellamadi Junction,Ammandivilai Post, Kanyakumarai District, Nagercoil-629204.",ELECTRONICS AND COMMUNICATION ENGINEERING,83.5*,—,—,—,—,—,—
63,4978,"Udaya School of Engineering, Udaya Nagar, Vellamadi Junction,Ammandivilai Post, Kanyakumarai District, Nagercoil-629204.",ELECTRICAL AND ELECTRONICS ENGINEERING,85.5*,—,—,—,—,—,—
63,4978,"Udaya School of Engineering, Udaya Nagar, Vellamadi Junction,Ammandivilai Post, Kanyakumarai District, Nagercoil-629204.",MECHANICAL ENGINEERING,83.0*,—,—,—,—,—,—
63,4978,"Udaya School of Engineering, Udaya Nagar, Vellamadi Junction,Ammandivilai Post, Kanyakumarai District, Nagercoil-629204.",ROBOTICS AND AUTOMATION,—,—,—,—,—,—,—
63,4978,"Udaya School of Engineering, Udaya Nagar, Vellamadi Junction,Ammandivilai Post, Kanyakumarai District, Nagercoil-629204.",Computer Science and Engineering (Cyber Security),112.5,90.0*,—,104.0*,—,—,—
63,4980,"Einstein College of Engineering, Sir.C.V.Raman Nagar, Seethaparpanallur, Tirunelveli-627012.",Artificial Intelligence and Data Science,149.0,134.5,113.5,128.0*,114.0*,—,—
63,4980,"Einstein College of Engineering, Sir.C.V.Raman Nagar, Seethaparpanallur, Tirunelveli-627012.",CIVIL ENGINEERING,126.0,108.0,—,—,—,—,—
63,4980,"Einstein College of Engineering, Sir.C.V.Raman Nagar, Seethaparpanallur, Tirunelveli-627012.",COMPUTER SCIENCE AND ENGINEERING,147.5,129.5,119.0,89.0*,89.5*,—,—
63,4980,"Einstein College of Engineering, Sir.C.V.Raman Nagar, Seethaparpanallur, Tirunelveli-627012.",ELECTRONICS AND COMMUNICATION ENGINEERING,144.5,127.5,126.0,104.0*,—,—,—
63,4980,"Einstein College of Engineering, Sir.C.V.Raman Nagar, Seethaparpanallur, Tirunelveli-627012.",ELECTRICAL AND ELECTRONICS ENGINEERING,127.0,110.0,—,119.0*,87.0*,—,—
63,4980,"Einstein College of Engineering, Sir.C.V.Raman Nagar, Seethaparpanallur, Tirunelveli-627012.",MECHANICAL ENGINEERING,105.5,82.0,—,—,100.5*,—,—
63,4981,"Ponjesly College of Engineering, Near Parvathipuram, Alamparai, Veturnimadam Post, Nagercoil-629003.",Artificial Intelligence and Data Science,147.5,139.5,143.5,86.5*,139.5*,—,—
63,4981,"Ponjesly College of Engineering, Near Parvathipuram, Alamparai, Veturnimadam Post, Nagercoil-629003.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),146.5,137.0,145.0,104.5*,—,—,—
63,4981,"Ponjesly College of Engineering, Near Parvathipuram, Alamparai, Veturnimadam Post, Nagercoil-629003.",CIVIL ENGINEERING,112.5,91.5*,—,—,84.5*,—,—
63,4981,"Ponjesly College of Engineering, Near Parvathipuram, Alamparai, Veturnimadam Post, Nagercoil-629003.",COMPUTER SCIENCE AND ENGINEERING,158.5,139.5,149.0,116.5*,120.0*,—,—
63,4981,"Ponjesly College of Engineering, Near Parvathipuram, Alamparai, Veturnimadam Post, Nagercoil-629003.",ELECTRONICS AND COMMUNICATION ENGINEERING,156.0,139.5,134.0,104.5*,128.0*,—,—
63,4981,"Ponjesly College of Engineering, Near Parvathipuram, Alamparai, Veturnimadam Post, Nagercoil-629003.",ELECTRICAL AND ELECTRONICS ENGINEERING,131.0,109.0,117.5,110.0*,—,—,—
63,4981,"Ponjesly College of Engineering, Near Parvathipuram, Alamparai, Veturnimadam Post, Nagercoil-629003.",INFORMATION TECHNOLOGY,146.0,137.0,142.5,122.0*,112.5*,—,—
63,4981,"Ponjesly College of Engineering, Near Parvathipuram, Alamparai, Veturnimadam Post, Nagercoil-629003.",MECHANICAL ENGINEERING,126.5,109.0,125.5*,105.0*,—,—,—
63,4982,"Vins Christian College of Engineering, Vins Nagar, Chunkankadai, Nagercoil, Kanyakumari-629807.",Artificial Intelligence and Data Science,105.0*,—,—,—,—,—,—
63,4982,"Vins Christian College of Engineering, Vins Nagar, Chunkankadai, Nagercoil, Kanyakumari-629807.",AGRICULTURAL ENGINEERING,—,—,—,—,—,—,—
63,4982,"Vins Christian College of Engineering, Vins Nagar, Chunkankadai, Nagercoil, Kanyakumari-629807.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),120.0*,—,—,—,—,—,—
63,4982,"Vins Christian College of Engineering, Vins Nagar, Chunkankadai, Nagercoil, Kanyakumari-629807.",CIVIL ENGINEERING,137.5*,—,—,—,—,—,—
63,4982,"Vins Christian College of Engineering, Vins Nagar, Chunkankadai, Nagercoil, Kanyakumari-629807.",COMPUTER SCIENCE AND ENGINEERING,119.5,108.5*,—,—,111.5*,—,—
63,4982,"Vins Christian College of Engineering, Vins Nagar, Chunkankadai, Nagercoil, Kanyakumari-629807.",ELECTRONICS AND COMMUNICATION ENGINEERING,106.0*,—,—,—,—,—,—
63,4982,"Vins Christian College of Engineering, Vins Nagar, Chunkankadai, Nagercoil, Kanyakumari-629807.",ELECTRICAL AND ELECTRONICS ENGINEERING,—,—,—,—,—,—,—
63,4982,"Vins Christian College of Engineering, Vins Nagar, Chunkankadai, Nagercoil, Kanyakumari-629807.",INFORMATION TECHNOLOGY,112.0*,—,—,—,—,—,—
63,4982,"Vins Christian College of Engineering, Vins Nagar, Chunkankadai, Nagercoil, Kanyakumari-629807.",MECHANICAL ENGINEERING,102.0*,—,—,—,—,—,—
63,4982,"Vins Christian College of Engineering, Vins Nagar, Chunkankadai, Nagercoil, Kanyakumari-629807.",Computer Science and Engineering (Cyber Security),—,—,—,—,—,—,—
63,4983,"Lord Jegannath College of Engineering and Technology, PSN Nagar, Ramanathichanputhur, Marungoor, Kanyakumari District, Nagercoil-629402.",AERONAUTICAL ENGINEERING,79.5*,—,—,—,—,—,—
63,4983,"Lord Jegannath College of Engineering and Technology, PSN Nagar, Ramanathichanputhur, Marungoor, Kanyakumari District, Nagercoil-629402.",AGRICULTURAL ENGINEERING,94.0*,—,—,—,—,—,—
63,4983,"Lord Jegannath College of Engineering and Technology, PSN Nagar, Ramanathichanputhur, Marungoor, Kanyakumari District, Nagercoil-629402.",CIVIL ENGINEERING,—,—,—,—,—,—,—
63,4983,"Lord Jegannath College of Engineering and Technology, PSN Nagar, Ramanathichanputhur, Marungoor, Kanyakumari District, Nagercoil-629402.",COMPUTER SCIENCE AND ENGINEERING,86.5*,—,—,—,—,—,—
63,4983,"Lord Jegannath College of Engineering and Technology, PSN Nagar, Ramanathichanputhur, Marungoor, Kanyakumari District, Nagercoil-629402.",ELECTRONICS AND COMMUNICATION ENGINEERING,95.5*,—,—,—,—,—,—
