Page,Code,College Name,Branch,OC,BC,BCM,MBC,SC,SCA,ST
53,3841,"CARE College of Engineering (Autonomous), No.27, Thayanoor village, Kuttapatti, Tiruchirappalli-620009.",CIVIL ENGINEERING,134.5,117.5,129.5,112.0,113.5,—,—
53,3841,"CARE College of Engineering (Autonomous), No.27, Thayanoor village, Kuttapatti, Tiruchirappalli-620009.",COMPUTER SCIENCE AND ENGINEERING,164.5,150.0,151.5,134.5,113.5,119.5*,—
53,3841,"CARE College of Engineering (Autonomous), No.27, Thayanoor village, Kuttapatti, Tiruchirappalli-620009.",Bachelor of Design,127.5,—,—,—,96.5*,—,—
53,3841,"CARE College of Engineering (Autonomous), No.27, Thayanoor village, Kuttapatti, Tiruchirappalli-620009.",ELECTRONICS AND COMMUNICATION ENGINEERING,164.0,149.5,150.0,140.0,115.5,138.0,—
53,3841,"CARE College of Engineering (Autonomous), No.27, Thayanoor village, Kuttapatti, Tiruchirappalli-620009.",MECHANICAL ENGINEERING,139.0,126.5,130.0,109.5,100.5*,—,—
53,3843,"MRK Institute of Technology, Nattarmangalam Post, Kattumannarkoil, Cuddalore-608301.",Artificial Intelligence and Data Science,153.5,110.5,137.0,140.0,133.0,—,123.5
53,3843,"MRK Institute of Technology, Nattarmangalam Post, Kattumannarkoil, Cuddalore-608301.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),151.5,123.5*,159.0,133.0,102.0,—,—
53,3843,"MRK Institute of Technology, Nattarmangalam Post, Kattumannarkoil, Cuddalore-608301.",BIO MEDICAL ENGINEERING,139.0,120.0*,120.5,113.0,127.0,—,—
53,3843,"MRK Institute of Technology, Nattarmangalam Post, Kattumannarkoil, Cuddalore-608301.",CIVIL ENGINEERING,125.0,88.0*,—,118.0,101.5,—,—
53,3843,"MRK Institute of Technology, Nattarmangalam Post, Kattumannarkoil, Cuddalore-608301.",COMPUTER SCIENCE AND ENGINEERING,145.0,80.0*,145.0,131.0,110.0,—,—
53,3843,"MRK Institute of Technology, Nattarmangalam Post, Kattumannarkoil, Cuddalore-608301.",ELECTRONICS AND COMMUNICATION ENGINEERING,141.0,92.5*,121.0,124.5,80.0,—,—
53,3843,"MRK Institute of Technology, Nattarmangalam Post, Kattumannarkoil, Cuddalore-608301.",ELECTRICAL AND ELECTRONICS ENGINEERING,144.5,88.0*,—,120.0,115.5,—,—
54,3843,"MRK Institute of Technology, Nattarmangalam Post, Kattumannarkoil, Cuddalore-608301.",INFORMATION TECHNOLOGY,145.0,119.0*,130.0,132.0,106.0*,—,122.5
54,3843,"MRK Institute of Technology, Nattarmangalam Post, Kattumannarkoil, Cuddalore-608301.",MECHANICAL ENGINEERING,132.0,88.0*,—,117.5,91.0*,—,—
54,3844,"Shivani Engineering College, Poolangulathupatti (Post), Srirangam (Taluk), Tiruchirappalli-620009.",Artificial Intelligence and Data Science,121.5,107.0*,—,117.5*,119.0*,—,—
54,3844,"Shivani Engineering College, Poolangulathupatti (Post), Srirangam (Taluk), Tiruchirappalli-620009.",BIO MEDICAL ENGINEERING,81.0*,—,—,—,—,—,—
54,3844,"Shivani Engineering College, Poolangulathupatti (Post), Srirangam (Taluk), Tiruchirappalli-620009.",COMPUTER SCIENCE AND ENGINEERING,131.0,97.5*,108.0*,90.5*,105.5*,—,—
54,3844,"Shivani Engineering College, Poolangulathupatti (Post), Srirangam (Taluk), Tiruchirappalli-620009.",ELECTRONICS AND COMMUNICATION ENGINEERING,127.5,105.5*,—,95.5,101.0*,—,—
54,3844,"Shivani Engineering College, Poolangulathupatti (Post), Srirangam (Taluk), Tiruchirappalli-620009.",ELECTRICAL AND ELECTRONICS ENGINEERING,99.0,—,—,—,—,—,—
54,3844,"Shivani Engineering College, Poolangulathupatti (Post), Srirangam (Taluk), Tiruchirappalli-620009.",INFORMATION TECHNOLOGY,108.0,87.5*,93.5,87.0*,83.0*,100.5,—
54,3844,"Shivani Engineering College, Poolangulathupatti (Post), Srirangam (Taluk), Tiruchirappalli-620009.",MECHANICAL ENGINEERING,86.5*,—,—,—,—,—,—
54,3844,"Shivani Engineering College, Poolangulathupatti (Post), Srirangam (Taluk), Tiruchirappalli-620009.",Computer Science and Engineering (Cyber Security),119.5,115.0*,—,114.0,—,—,—
54,3845,"Imayam College of Engineering, Kannanur Post, Thuraiyur Taluk, Tiruchirappalli-621206.",Artificial Intelligence and Data Science,129.0,104.0*,—,108.0*,107.5,114.0,—
54,3845,"Imayam College of Engineering, Kannanur Post, Thuraiyur Taluk, Tiruchirappalli-621206.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),108.0,96.0*,—,106.0*,101.0,85.0,—
54,3845,"Imayam College of Engineering, Kannanur Post, Thuraiyur Taluk, Tiruchirappalli-621206.",BIO MEDICAL ENGINEERING,137.5,125.0,—,104.0,133.0,—,—
54,3845,"Imayam College of Engineering, Kannanur Post, Thuraiyur Taluk, Tiruchirappalli-621206.",COMPUTER SCIENCE AND ENGINEERING,146.0,116.0*,—,128.5*,108.0,101.5,—
54,3845,"Imayam College of Engineering, Kannanur Post, Thuraiyur Taluk, Tiruchirappalli-621206.",ELECTRONICS AND COMMUNICATION ENGINEERING,111.0,93.5*,99.5*,97.0*,103.0,—,—
54,3845,"Imayam College of Engineering, Kannanur Post, Thuraiyur Taluk, Tiruchirappalli-621206.",ELECTRICAL AND ELECTRONICS ENGINEERING,124.5,113.0*,100.5,84.5*,98.0,—,—
54,3845,"Imayam College of Engineering, Kannanur Post, Thuraiyur Taluk, Tiruchirappalli-621206.",INFORMATION TECHNOLOGY,125.5,91.5*,—,111.5*,106.0,124.0,—
54,3845,"Imayam College of Engineering, Kannanur Post, Thuraiyur Taluk, Tiruchirappalli-621206.",MECHANICAL ENGINEERING,96.0,—,—,—,83.5*,—,—
54,3845,"Imayam College of Engineering, Kannanur Post, Thuraiyur Taluk, Tiruchirappalli-621206.",Computer Science and Engineering (Cyber Security),121.5,111.0*,103.5,121.0*,104.5,—,—
54,3846,"Mother Terasa College of Engineering and Technology, Mettusalai, Illuppur (Post & Taluk), Pudukkottai District-622102.",Artificial Intelligence and Data Science,129.0,90.0*,—,86.5*,112.0*,121.0,—
54,3846,"Mother Terasa College of Engineering and Technology, Mettusalai, Illuppur (Post & Taluk), Pudukkottai District-622102.",COMPUTER SCIENCE AND BUSSINESS SYSTEM,106.0,98.5*,—,—,—,—,—
54,3846,"Mother Terasa College of Engineering and Technology, Mettusalai, Illuppur (Post & Taluk), Pudukkottai District-622102.",CIVIL ENGINEERING,91.0*,—,—,—,—,—,—
54,3846,"Mother Terasa College of Engineering and Technology, Mettusalai, Illuppur (Post & Taluk), Pudukkottai District-622102.",COMPUTER SCIENCE AND ENGINEERING,134.5,105.5*,115.0,92.5*,104.0*,—,—
54,3846,"Mother Terasa College of Engineering and Technology, Mettusalai, Illuppur (Post & Taluk), Pudukkottai District-622102.",ELECTRONICS AND COMMUNICATION ENGINEERING,122.5,102.5*,89.0,92.5*,85.0*,—,—
54,3846,"Mother Terasa College of Engineering and Technology, Mettusalai, Illuppur (Post & Taluk), Pudukkottai District-622102.",ELECTRICAL AND ELECTRONICS ENGINEERING,86.5*,—,—,—,—,—,—
54,3846,"Mother Terasa College of Engineering and Technology, Mettusalai, Illuppur (Post & Taluk), Pudukkottai District-622102.",MECHANICAL ENGINEERING,88.5*,—,—,—,—,—,—
54,3846,"Mother Terasa College of Engineering and Technology, Mettusalai, Illuppur (Post & Taluk), Pudukkottai District-622102.",ROBOTICS AND AUTOMATION,99.5*,—,—,—,—,—,—
54,3848,"Vandayar Engineering College, Pulavarnatham (Post), Mariammankovil (via), Nagai Main Road, Thanjavur-613501.",Artificial Intelligence and Data Science,104.0*,—,—,—,—,—,—
54,3848,"Vandayar Engineering College, Pulavarnatham (Post), Mariammankovil (via), Nagai Main Road, Thanjavur-613501.",CIVIL ENGINEERING,—,—,—,—,—,—,—
54,3848,"Vandayar Engineering College, Pulavarnatham (Post), Mariammankovil (via), Nagai Main Road, Thanjavur-613501.",COMPUTER SCIENCE AND ENGINEERING,123.0,—,—,104.5*,113.0*,—,—
54,3848,"Vandayar Engineering College, Pulavarnatham (Post), Mariammankovil (via), Nagai Main Road, Thanjavur-613501.",ELECTRONICS AND COMMUNICATION ENGINEERING,99.0*,—,—,—,—,—,—
54,3848,"Vandayar Engineering College, Pulavarnatham (Post), Mariammankovil (via), Nagai Main Road, Thanjavur-613501.",ELECTRICAL AND ELECTRONICS ENGINEERING,—,—,—,—,—,—,—
54,3848,"Vandayar Engineering College, Pulavarnatham (Post), Mariammankovil (via), Nagai Main Road, Thanjavur-613501.",INFORMATION TECHNOLOGY,85.0*,—,—,—,—,—,—
54,3848,"Vandayar Engineering College, Pulavarnatham (Post), Mariammankovil (via), Nagai Main Road, Thanjavur-613501.",MECHANICAL ENGINEERING,85.0*,—,—,—,—,—,—
54,3849,"Annai College of Engineering and Technology, Anakudi Road, Kovilacheri, Kumbakonam, Thanjavur District-612503.",Artificial Intelligence and Data Science,106.0,—,—,102.0*,94.5*,—,—
54,3849,"Annai College of Engineering and Technology, Anakudi Road, Kovilacheri, Kumbakonam, Thanjavur District-612503.",CIVIL ENGINEERING,104.5*,—,—,—,—,—,—
54,3849,"Annai College of Engineering and Technology, Anakudi Road, Kovilacheri, Kumbakonam, Thanjavur District-612503.",COMPUTER SCIENCE AND ENGINEERING,98.0,97.5*,97.0*,—,—,—,—
54,3849,"Annai College of Engineering and Technology, Anakudi Road, Kovilacheri, Kumbakonam, Thanjavur District-612503.",ELECTRONICS AND COMMUNICATION ENGINEERING,108.0,97.5*,103.0,100.0*,93.5*,—,—
54,3849,"Annai College of Engineering and Technology, Anakudi Road, Kovilacheri, Kumbakonam, Thanjavur District-612503.",ELECTRICAL AND ELECTRONICS ENGINEERING,87.0*,—,—,—,—,—,—
54,3849,"Annai College of Engineering and Technology, Anakudi Road, Kovilacheri, Kumbakonam, Thanjavur District-612503.",INFORMATION TECHNOLOGY,93.5*,—,—,—,—,—,—
54,3849,"Annai College of Engineering and Technology, Anakudi Road, Kovilacheri, Kumbakonam, Thanjavur District-612503.",MECHANICAL ENGINEERING,119.0*,—,—,—,—,—,—
54,3849,"Annai College of Engineering and Technology, Anakudi Road, Kovilacheri, Kumbakonam, Thanjavur District-612503.",Computer Science and Engineering (Cyber Security),84.5*,—,—,—,—,—,—
54,3852,"Sri Bharathi Engineering College for Women, Aranthangi Road, Kaikurichi, Alangudi Taluk, Pudukkottai-622303.",Artificial Intelligence and Data Science,125.5,100.0*,100.0,104.0*,—,—,—
54,3852,"Sri Bharathi Engineering College for Women, Aranthangi Road, Kaikurichi, Alangudi Taluk, Pudukkottai-622303.",CIVIL ENGINEERING,128.5*,—,—,—,—,—,—
54,3852,"Sri Bharathi Engineering College for Women, Aranthangi Road, Kaikurichi, Alangudi Taluk, Pudukkottai-622303.",COMPUTER SCIENCE AND ENGINEERING,147.5,88.0*,108.5,108.0*,91.5*,—,—
54,3852,"Sri Bharathi Engineering College for Women, Aranthangi Road, Kaikurichi, Alangudi Taluk, Pudukkottai-622303.",ELECTRONICS AND COMMUNICATION ENGINEERING,110.5*,—,—,—,—,—,—
54,3852,"Sri Bharathi Engineering College for Women, Aranthangi Road, Kaikurichi, Alangudi Taluk, Pudukkottai-622303.",ELECTRICAL AND ELECTRONICS ENGINEERING,138.5*,—,—,—,—,—,—
54,3852,"Sri Bharathi Engineering College for Women, Aranthangi Road, Kaikurichi, Alangudi Taluk, Pudukkottai-622303.",INFORMATION TECHNOLOGY,126.5,100.0*,95.5,87.0*,98.0*,—,—
54,3854,"Mahath Amma Institute of Engineering and Technology, Ariyur, Mathiyanaloor-Post, Annavasal Road, Illupur Taluk, Pudukkottai-622101.",Artificial Intelligence and Data Science,87.0,—,—,—,86.5*,—,—
54,3854,"Mahath Amma Institute of Engineering and Technology, Ariyur, Mathiyanaloor-Post, Annavasal Road, Illupur Taluk, Pudukkottai-622101.",AGRICULTURAL ENGINEERING,—,—,—,—,—,—,—
55,3854,"Mahath Amma Institute of Engineering and Technology, Ariyur, Mathiyanaloor-Post, Annavasal Road, Illupur Taluk, Pudukkottai-622101.",CIVIL ENGINEERING,—,—,—,—,—,—,—
55,3854,"Mahath Amma Institute of Engineering and Technology, Ariyur, Mathiyanaloor-Post, Annavasal Road, Illupur Taluk, Pudukkottai-622101.",COMPUTER SCIENCE AND ENGINEERING,—,—,—,—,—,—,—
55,3854,"Mahath Amma Institute of Engineering and Technology, Ariyur, Mathiyanaloor-Post, Annavasal Road, Illupur Taluk, Pudukkottai-622101.",ELECTRICAL AND ELECTRONICS ENGINEERING,—,—,—,—,—,—,—
55,3854,"Mahath Amma Institute of Engineering and Technology, Ariyur, Mathiyanaloor-Post, Annavasal Road, Illupur Taluk, Pudukkottai-622101.",INFORMATION TECHNOLOGY,99.5*,—,—,—,—,—,—
55,3854,"Mahath Amma Institute of Engineering and Technology, Ariyur, Mathiyanaloor-Post, Annavasal Road, Illupur Taluk, Pudukkottai-622101.",MECHANICAL ENGINEERING,80.5*,—,—,—,—,—,—
55,3854,"Mahath Amma Institute of Engineering and Technology, Ariyur, Mathiyanaloor-Post, Annavasal Road, Illupur Taluk, Pudukkottai-622101.",Computer Science and Engineering (Cyber Security),88.0*,—,—,—,—,—,—
55,3855,"As-Salam College of Engineering and Technology, Thirumangalakudi-Aduthurai, Thiruvidaimaruthur, Thanjavur-612102.",Artificial Intelligence and Data Science,114.0*,—,—,—,—,—,—
55,3855,"As-Salam College of Engineering and Technology, Thirumangalakudi-Aduthurai, Thiruvidaimaruthur, Thanjavur-612102.",CIVIL ENGINEERING,—,—,—,—,—,—,—
55,3855,"As-Salam College of Engineering and Technology, Thirumangalakudi-Aduthurai, Thiruvidaimaruthur, Thanjavur-612102.",COMPUTER SCIENCE AND ENGINEERING,95.0*,—,—,—,—,—,—
55,3855,"As-Salam College of Engineering and Technology, Thirumangalakudi-Aduthurai, Thiruvidaimaruthur, Thanjavur-612102.",ELECTRONICS AND COMMUNICATION ENGINEERING,89.5*,—,—,—,—,—,—
55,3855,"As-Salam College of Engineering and Technology, Thirumangalakudi-Aduthurai, Thiruvidaimaruthur, Thanjavur-612102.",ELECTRICAL AND ELECTRONICS ENGINEERING,—,—,—,—,—,—,—
55,3855,"As-Salam College of Engineering and Technology, Thirumangalakudi-Aduthurai, Thiruvidaimaruthur, Thanjavur-612102.",INFORMATION TECHNOLOGY,137.0*,—,—,—,—,—,—
55,3855,"As-Salam College of Engineering and Technology, Thirumangalakudi-Aduthurai, Thiruvidaimaruthur, Thanjavur-612102.",MECHANICAL ENGINEERING,—,—,—,—,—,—,—
55,3855,"As-Salam College of Engineering and Technology, Thirumangalakudi-Aduthurai, Thiruvidaimaruthur, Thanjavur-612102.",Computer Science and Engineering (Cyber Security),—,—,—,—,—,—,—
55,3857,"Meenakshi Ramaswamy Engineering College, M.R.Kalvi Nagar, Thathanur Post, Udayarpalayam Taluk, Ariyalur District-621804.",AGRICULTURAL ENGINEERING,144.5*,—,—,—,—,—,—
55,3857,"Meenakshi Ramaswamy Engineering College, M.R.Kalvi Nagar, Thathanur Post, Udayarpalayam Taluk, Ariyalur District-621804.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),88.5*,—,—,—,—,—,—
55,3857,"Meenakshi Ramaswamy Engineering College, M.R.Kalvi Nagar, Thathanur Post, Udayarpalayam Taluk, Ariyalur District-621804.",BIO MEDICAL ENGINEERING,103.5*,—,—,—,—,—,—
55,3857,"Meenakshi Ramaswamy Engineering College, M.R.Kalvi Nagar, Thathanur Post, Udayarpalayam Taluk, Ariyalur District-621804.",CIVIL ENGINEERING,119.0*,—,—,—,—,—,—
55,3857,"Meenakshi Ramaswamy Engineering College, M.R.Kalvi Nagar, Thathanur Post, Udayarpalayam Taluk, Ariyalur District-621804.",COMPUTER SCIENCE AND ENGINEERING,114.5,90.5*,—,98.5*,95.0*,114.0*,—
55,3857,"Meenakshi Ramaswamy Engineering College, M.R.Kalvi Nagar, Thathanur Post, Udayarpalayam Taluk, Ariyalur District-621804.",ELECTRONICS AND COMMUNICATION ENGINEERING,102.0*,—,—,—,—,—,—
55,3857,"Meenakshi Ramaswamy Engineering College, M.R.Kalvi Nagar, Thathanur Post, Udayarpalayam Taluk, Ariyalur District-621804.",ELECTRICAL AND ELECTRONICS ENGINEERING,92.0*,—,—,—,—,—,—
55,3857,"Meenakshi Ramaswamy Engineering College, M.R.Kalvi Nagar, Thathanur Post, Udayarpalayam Taluk, Ariyalur District-621804.",MECHANICAL ENGINEERING,95.5*,—,—,—,—,—,—
55,3860,"St.Anne's College of Engineering and Technology, Anguchettypalayam, Siruvathur Post, Panruti Taluk, Cuddalore District-607110.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),127.5,104.5*,103.5*,107.5*,103.5*,—,115.0
55,3860,"St.Anne's College of Engineering and Technology, Anguchettypalayam, Siruvathur Post, Panruti Taluk, Cuddalore District-607110.",COMPUTER SCIENCE AND ENGINEERING,126.0,—,—,103.5*,105.0*,—,—
55,3860,"St.Anne's College of Engineering and Technology, Anguchettypalayam, Siruvathur Post, Panruti Taluk, Cuddalore District-607110.",ELECTRONICS AND COMMUNICATION ENGINEERING,94.0*,—,—,—,—,—,—
55,3860,"St.Anne's College of Engineering and Technology, Anguchettypalayam, Siruvathur Post, Panruti Taluk, Cuddalore District-607110.",ELECTRICAL AND ELECTRONICS ENGINEERING,100.0,—,—,—,96.5*,—,—
55,3860,"St.Anne's College of Engineering and Technology, Anguchettypalayam, Siruvathur Post, Panruti Taluk, Cuddalore District-607110.",MECHANICAL ENGINEERING,94.0*,—,—,—,—,—,—
55,3905,"Kings College of Engineering (Autonomous), Punalkulam Village, Gandarvakkottai Taluk, Pudukkottai District-613303.",Artificial Intelligence and Data Science,143.5,136.0,136.0,116.0,109.5*,—,—
55,3905,"Kings College of Engineering (Autonomous), Punalkulam Village, Gandarvakkottai Taluk, Pudukkottai District-613303.",CIVIL ENGINEERING,124.5,86.0*,—,—,100.0*,—,—
55,3905,"Kings College of Engineering (Autonomous), Punalkulam Village, Gandarvakkottai Taluk, Pudukkottai District-613303.",COMPUTER SCIENCE AND ENGINEERING,158.0,144.5,148.0,91.0*,114.5,—,—
55,3905,"Kings College of Engineering (Autonomous), Punalkulam Village, Gandarvakkottai Taluk, Pudukkottai District-613303.",ELECTRONICS AND COMMUNICATION ENGINEERING,134.5,110.0,—,99.0*,84.5*,—,—
55,3905,"Kings College of Engineering (Autonomous), Punalkulam Village, Gandarvakkottai Taluk, Pudukkottai District-613303.",ELECTRICAL AND ELECTRONICS ENGINEERING,93.5*,—,—,—,—,—,—
55,3905,"Kings College of Engineering (Autonomous), Punalkulam Village, Gandarvakkottai Taluk, Pudukkottai District-613303.",INFORMATION TECHNOLOGY,147.5,134.0,144.0,117.5,113.0*,—,—
55,3905,"Kings College of Engineering (Autonomous), Punalkulam Village, Gandarvakkottai Taluk, Pudukkottai District-613303.",MECHANICAL ENGINEERING,106.0,88.5*,—,95.0*,90.5*,—,—
55,3908,"Mount Zion College of Engineering and Technology, Lena vilakku, Pilivalam Post, Pudukkottai-622507.",Artificial Intelligence and Data Science,158.5,137.0,159.0,125.0,102.5,116.0,—
55,3908,"Mount Zion College of Engineering and Technology, Lena vilakku, Pilivalam Post, Pudukkottai-622507.",CIVIL ENGINEERING,125.5,90.5*,—,88.0,109.5*,—,—
55,3908,"Mount Zion College of Engineering and Technology, Lena vilakku, Pilivalam Post, Pudukkottai-622507.",COMPUTER SCIENCE AND ENGINEERING,160.0,149.0,151.0,145.0,99.5,—,—
55,3908,"Mount Zion College of Engineering and Technology, Lena vilakku, Pilivalam Post, Pudukkottai-622507.",ELECTRONICS AND COMMUNICATION ENGINEERING,145.5,134.0,143.5,117.5*,118.5*,—,—
55,3908,"Mount Zion College of Engineering and Technology, Lena vilakku, Pilivalam Post, Pudukkottai-622507.",ELECTRICAL AND ELECTRONICS ENGINEERING,85.0,—,—,—,—,—,—
55,3908,"Mount Zion College of Engineering and Technology, Lena vilakku, Pilivalam Post, Pudukkottai-622507.",INFORMATION TECHNOLOGY,153.5,146.5,147.5,116.0*,117.0,—,—
55,3908,"Mount Zion College of Engineering and Technology, Lena vilakku, Pilivalam Post, Pudukkottai-622507.",MECHANICAL ENGINEERING,118.5,109.0*,116.5,92.5*,106.5*,—,—
55,3918,"Shanmuganathan Engineering College, Arasampatti, Pilivalam Post, Thirumayam Taluk, Pudukkottai District-622507.",Artificial Intelligence and Data Science,139.0,119.0*,—,116.0,120.5,—,—
55,3918,"Shanmuganathan Engineering College, Arasampatti, Pilivalam Post, Thirumayam Taluk, Pudukkottai District-622507.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),126.5,110.5*,126.5,100.5*,86.5,—,—
55,3918,"Shanmuganathan Engineering College, Arasampatti, Pilivalam Post, Thirumayam Taluk, Pudukkottai District-622507.",CIVIL ENGINEERING,99.0,97.5*,—,—,—,—,—
55,3918,"Shanmuganathan Engineering College, Arasampatti, Pilivalam Post, Thirumayam Taluk, Pudukkottai District-622507.",COMPUTER SCIENCE AND ENGINEERING,146.0,100.0*,131.5,120.5*,113.5*,—,—
55,3918,"Shanmuganathan Engineering College, Arasampatti, Pilivalam Post, Thirumayam Taluk, Pudukkottai District-622507.",ELECTRONICS AND COMMUNICATION ENGINEERING,131.5,109.0*,123.5,107.0*,104.0*,123.0,—
55,3918,"Shanmuganathan Engineering College, Arasampatti, Pilivalam Post, Thirumayam Taluk, Pudukkottai District-622507.",ELECTRICAL AND ELECTRONICS ENGINEERING,94.5,91.5*,—,—,—,—,—
55,3918,"Shanmuganathan Engineering College, Arasampatti, Pilivalam Post, Thirumayam Taluk, Pudukkottai District-622507.",INFORMATION TECHNOLOGY,148.5,131.0*,—,106.0,99.0,—,—
55,3918,"Shanmuganathan Engineering College, Arasampatti, Pilivalam Post, Thirumayam Taluk, Pudukkottai District-622507.",MECHANICAL ENGINEERING,94.0,91.5*,—,82.5*,92.0*,—,—
55,3918,"Shanmuganathan Engineering College, Arasampatti, Pilivalam Post, Thirumayam Taluk, Pudukkottai District-622507.",Computer Science and Engineering (Cyber Security),129.5,104.5,—,114.0*,85.0*,—,—
56,3920,"Sudharsan Engineering College, Sathiyamangalam, Kulathur Taluk, Pudukkottai District-622501.",Artificial Intelligence and Data Science,117.0,91.0*,82.5*,90.5*,87.5*,—,—
56,3920,"Sudharsan Engineering College, Sathiyamangalam, Kulathur Taluk, Pudukkottai District-622501.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),108.5*,—,—,—,—,—,—
56,3920,"Sudharsan Engineering College, Sathiyamangalam, Kulathur Taluk, Pudukkottai District-622501.",CIVIL ENGINEERING,103.0,99.5*,—,—,98.5*,—,—
56,3920,"Sudharsan Engineering College, Sathiyamangalam, Kulathur Taluk, Pudukkottai District-622501.",COMPUTER SCIENCE AND ENGINEERING,132.5,93.0*,97.5,88.5*,88.0*,109.5*,—
56,3920,"Sudharsan Engineering College, Sathiyamangalam, Kulathur Taluk, Pudukkottai District-622501.",ELECTRONICS AND COMMUNICATION ENGINEERING,130.5,105.0*,—,109.0*,101.5*,—,—
56,3920,"Sudharsan Engineering College, Sathiyamangalam, Kulathur Taluk, Pudukkottai District-622501.",ELECTRICAL AND ELECTRONICS ENGINEERING,108.5*,—,—,—,—,—,—
56,3920,"Sudharsan Engineering College, Sathiyamangalam, Kulathur Taluk, Pudukkottai District-622501.",INFORMATION TECHNOLOGY,124.5,101.0*,94.5*,110.5*,95.0*,—,—
56,3920,"Sudharsan Engineering College, Sathiyamangalam, Kulathur Taluk, Pudukkottai District-622501.",MECHANICAL ENGINEERING,92.0*,—,—,—,—,—,—
56,3920,"Sudharsan Engineering College, Sathiyamangalam, Kulathur Taluk, Pudukkottai District-622501.",Computer Science and Engineering (Cyber Security),86.0*,—,—,—,—,—,—
56,3923,"MNSK College of Engineering, Dhakshinapuram Village, Vallathirakottai (Post), Alangudi Taluk, Pudukkottai-622305.",Artificial Intelligence and Data Science,—,—,—,—,—,—,—
56,3923,"MNSK College of Engineering, Dhakshinapuram Village, Vallathirakottai (Post), Alangudi Taluk, Pudukkottai-622305.",COMPUTER SCIENCE AND ENGINEERING,—,—,—,—,—,—,—
56,3923,"MNSK College of Engineering, Dhakshinapuram Village, Vallathirakottai (Post), Alangudi Taluk, Pudukkottai-622305.",ELECTRONICS AND COMMUNICATION ENGINEERING,107.0*,—,—,—,—,—,—
56,3923,"MNSK College of Engineering, Dhakshinapuram Village, Vallathirakottai (Post), Alangudi Taluk, Pudukkottai-622305.",MECHANICAL ENGINEERING,—,—,—,—,—,—,—
56,3926,"Chendhuran College of Engineering and Technology, Madurai Main Road, Lena Vilakku, Pilivalam Post, Thirumayam Taluk, Pudukkottai District-622507.",Artificial Intelligence and Data Science,108.5,98.0*,102.5,100.0*,99.5*,87.0*,—
56,3926,"Chendhuran College of Engineering and Technology, Madurai Main Road, Lena Vilakku, Pilivalam Post, Thirumayam Taluk, Pudukkottai District-622507.",CIVIL ENGINEERING,116.0,97.5*,90.0,107.0*,80.0*,—,—
56,3926,"Chendhuran College of Engineering and Technology, Madurai Main Road, Lena Vilakku, Pilivalam Post, Thirumayam Taluk, Pudukkottai District-622507.",COMPUTER SCIENCE AND ENGINEERING,118.0,105.0*,103.0,96.5*,92.0*,—,—
56,3926,"Chendhuran College of Engineering and Technology, Madurai Main Road, Lena Vilakku, Pilivalam Post, Thirumayam Taluk, Pudukkottai District-622507.",ELECTRONICS AND COMMUNICATION ENGINEERING,80.5,80.0*,—,—,—,—,—
56,3926,"Chendhuran College of Engineering and Technology, Madurai Main Road, Lena Vilakku, Pilivalam Post, Thirumayam Taluk, Pudukkottai District-622507.",ELECTRICAL AND ELECTRONICS ENGINEERING,89.0*,—,—,—,—,—,—
56,3926,"Chendhuran College of Engineering and Technology, Madurai Main Road, Lena Vilakku, Pilivalam Post, Thirumayam Taluk, Pudukkottai District-622507.",INFORMATION TECHNOLOGY,102.0,100.0*,—,96.0*,81.5*,—,—
56,3926,"Chendhuran College of Engineering and Technology, Madurai Main Road, Lena Vilakku, Pilivalam Post, Thirumayam Taluk, Pudukkottai District-622507.",MECHANICAL ENGINEERING,100.5,—,93.5*,84.0*,89.5*,—,—
56,4669,"Thamirabharani Engineering College (Autonomous), Ward - 1, Thatchanallur, Chattiram Puthukullam Village, Vepakullam - Chidhabra Nagar Road, Tirunelveli-627358.",Artificial Intelligence and Data Science,116.5,102.5*,—,104.5*,—,—,—
56,4669,"Thamirabharani Engineering College (Autonomous), Ward - 1, Thatchanallur, Chattiram Puthukullam Village, Vepakullam - Chidhabra Nagar Road, Tirunelveli-627358.",CIVIL ENGINEERING,95.0*,—,—,—,—,—,—
56,4669,"Thamirabharani Engineering College (Autonomous), Ward - 1, Thatchanallur, Chattiram Puthukullam Village, Vepakullam - Chidhabra Nagar Road, Tirunelveli-627358.",COMPUTER SCIENCE AND ENGINEERING,128.5,109.5,85.5*,105.5*,115.5*,—,—
56,4669,"Thamirabharani Engineering College (Autonomous), Ward - 1, Thatchanallur, Chattiram Puthukullam Village, Vepakullam - Chidhabra Nagar Road, Tirunelveli-627358.",ELECTRONICS AND COMMUNICATION ENGINEERING,119.5,93.0*,—,93.5*,—,—,—
56,4669,"Thamirabharani Engineering College (Autonomous), Ward - 1, Thatchanallur, Chattiram Puthukullam Village, Vepakullam - Chidhabra Nagar Road, Tirunelveli-627358.",ELECTRICAL AND ELECTRONICS ENGINEERING,84.0*,—,—,—,—,—,—
