Page,Code,College Name,Branch,OC,BC,BCM,MBC,SC,SCA,ST
11,1207,"Kings Engineering College (Autonomous), Irungattukottai, Opp. Hyundai Car Company, Sriperumbudur, Kanchipuram-602117.",ROBOTICS AND AUTOMATION,128.0,120.0,—,97.0,—,—,—
11,1209,"Pallavan College of Engineering, Thimmasamudram, Kanchipuram -631502.",CIVIL ENGINEERING,105.0*,—,—,—,—,—,—
11,1209,"Pallavan College of Engineering, Thimmasamudram, Kanchipuram -631502.",COMPUTER SCIENCE AND ENGINEERING,84.0*,—,—,—,—,—,—
11,1209,"Pallavan College of Engineering, Thimmasamudram, Kanchipuram -631502.",ELECTRONICS AND COMMUNICATION ENGINEERING,112.0*,—,—,—,—,—,—
11,1209,"Pallavan College of Engineering, Thimmasamudram, Kanchipuram -631502.",ELECTRICAL AND ELECTRONICS ENGINEERING,104.5*,—,—,—,—,—,—
11,1209,"Pallavan College of Engineering, Thimmasamudram, Kanchipuram -631502.",INFORMATION TECHNOLOGY,124.5,91.5*,—,120.0*,—,—,—
11,1209,"Pallavan College of Engineering, Thimmasamudram, Kanchipuram -631502.",MECHANICAL ENGINEERING,102.5*,—,—,—,—,—,—
11,1210,"Panimalar Engineering College (Autonomous), Bangalore Trunk Road, NazarathPet, Varadharajapuram, Poonamallee, Thiruvallur (DT), Chennai-600123.",Artificial Intelligence and Data Science,175.0,169.0,167.5,167.0,142.0,125.5*,131.5
11,1210,"Panimalar Engineering College (Autonomous), Bangalore Trunk Road, NazarathPet, Varadharajapuram, Poonamallee, Thiruvallur (DT), Chennai-600123.",Artificial Intelligence and Machine Learning,173.5,168.5,166.0,167.0,142.5,124.0*,—
11,1210,"Panimalar Engineering College (Autonomous), Bangalore Trunk Road, NazarathPet, Varadharajapuram, Poonamallee, Thiruvallur (DT), Chennai-600123.",COMPUTER SCIENCE AND ENGINEERING,179.5,174.0,171.0,171.0,144.5,115.0*,108.5
11,1210,"Panimalar Engineering College (Autonomous), Bangalore Trunk Road, NazarathPet, Varadharajapuram, Poonamallee, Thiruvallur (DT), Chennai-600123.",ELECTRONICS AND COMMUNICATION ENGINEERING,176.0,172.5,167.0,168.5,140.5,123.5*,139.5
11,1210,"Panimalar Engineering College (Autonomous), Bangalore Trunk Road, NazarathPet, Varadharajapuram, Poonamallee, Thiruvallur (DT), Chennai-600123.",ELECTRICAL AND ELECTRONICS ENGINEERING,172.0,165.5,162.0,163.0,139.5,100.5*,135.5
11,1210,"Panimalar Engineering College (Autonomous), Bangalore Trunk Road, NazarathPet, Varadharajapuram, Poonamallee, Thiruvallur (DT), Chennai-600123.",INFORMATION TECHNOLOGY,173.5,170.0,167.0,167.0,142.5,94.0*,105.0
11,1210,"Panimalar Engineering College (Autonomous), Bangalore Trunk Road, NazarathPet, Varadharajapuram, Poonamallee, Thiruvallur (DT), Chennai-600123.",MECHANICAL ENGINEERING,168.0,161.0,158.0,157.5,138.0,—,—
11,1211,"Rajalakshmi Engineering College (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",Artificial Intelligence and Data Science,190.5,186.5,186.0,185.0,174.0,149.5,154.5
11,1211,"Rajalakshmi Engineering College (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",AERONAUTICAL ENGINEERING,184.5,180.5,180.5,174.5,170.5,—,163.0
11,1211,"Rajalakshmi Engineering College (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",Artificial Intelligence and Machine Learning,189.0,185.0,184.5,184.0,170.0,137.5,155.5
11,1211,"Rajalakshmi Engineering College (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",AUTOMOBILE ENGINEERING,171.5,168.0,169.0,161.0,141.5,—,—
11,1211,"Rajalakshmi Engineering College (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",BIO MEDICAL ENGINEERING,179.8,170.0,175.5,166.5,147.0,126.5,—
11,1211,"Rajalakshmi Engineering College (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",BIO TECHNOLOGY,179.0,173.5,170.0,167.5,153.0,134.0,148.0
11,1211,"Rajalakshmi Engineering College (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",COMPUTER SCIENCE AND BUSSINESS SYSTEM,188.0,184.5,184.0,181.5,164.5,135.5,134.5
11,1211,"Rajalakshmi Engineering College (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",COMPUTER SCIENCE AND DESIGN,187.0,184.0,—,181.0,169.0,135.5,—
11,1211,"Rajalakshmi Engineering College (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",CIVIL ENGINEERING,176.5,170.5,164.0,172.0,154.5,126.5,—
11,1211,"Rajalakshmi Engineering College (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",CHEMICAL ENGINEERING,183.5,175.0,182.0,175.5,167.0,136.5,—
11,1211,"Rajalakshmi Engineering College (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",COMPUTER SCIENCE AND ENGINEERING,193.5,191.0,190.5,189.0,177.0,141.5,166.5
11,1211,"Rajalakshmi Engineering College (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",ELECTRONICS AND COMMUNICATION ENGINEERING,191.0,187.5,187.0,185.0,175.0,146.0,149.0
11,1211,"Rajalakshmi Engineering College (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",ELECTRICAL AND ELECTRONICS ENGINEERING,187.0,183.0,183.0,181.0,164.0,133.5,157.5
11,1211,"Rajalakshmi Engineering College (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",FOOD TECHNOLOGY,177.5,171.5,175.5,162.0,150.5,—,—
11,1211,"Rajalakshmi Engineering College (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",INFORMATION TECHNOLOGY,191.0,188.5,187.0,186.5,172.0,115.0,158.0
11,1211,"Rajalakshmi Engineering College (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",MECHANICAL ENGINEERING,183.0,177.5,169.0,174.5,150.0,129.5,—
11,1211,"Rajalakshmi Engineering College (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",Mechatronics Engineering,182.5,177.5,166.5,175.5,152.0,120.0,—
11,1211,"Rajalakshmi Engineering College (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",ROBOTICS AND AUTOMATION,183.0,182.0,180.0,179.5,162.0,—,—
11,1211,"Rajalakshmi Engineering College (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",Computer Science and Engineering (Cyber Security),190.5,185.5,186.0,185.5,174.0,148.5,189.5
11,1212,"Rajiv Gandhi College of Engineering, Nemili Village, Sriperumbudur, Kanchipuram-602105.",Artificial Intelligence and Data Science,140.5,99.5*,133.5,116.5*,80.0*,—,—
11,1212,"Rajiv Gandhi College of Engineering, Nemili Village, Sriperumbudur, Kanchipuram-602105.",BIO MEDICAL ENGINEERING,95.5*,—,—,—,—,—,—
11,1212,"Rajiv Gandhi College of Engineering, Nemili Village, Sriperumbudur, Kanchipuram-602105.",COMPUTER SCIENCE AND ENGINEERING,143.5,123.5*,—,113.0*,114.0*,—,—
11,1212,"Rajiv Gandhi College of Engineering, Nemili Village, Sriperumbudur, Kanchipuram-602105.",ELECTRONICS AND COMMUNICATION ENGINEERING,125.0,—,—,114.0*,111.5*,—,—
12,1212,"Rajiv Gandhi College of Engineering, Nemili Village, Sriperumbudur, Kanchipuram-602105.",ELECTRICAL AND ELECTRONICS ENGINEERING,91.5*,—,—,—,—,—,—
12,1212,"Rajiv Gandhi College of Engineering, Nemili Village, Sriperumbudur, Kanchipuram-602105.",MECHANICAL ENGINEERING,100.5*,—,—,—,—,—,—
12,1212,"Rajiv Gandhi College of Engineering, Nemili Village, Sriperumbudur, Kanchipuram-602105.",PETROLEUM ENGINEERING,111.0,107.5*,82.0,101.0*,—,—,—
12,1216,"Saveetha Engineering College (Autonomous), Saveetha Nagar, Thandalam Post, Sriperumbudur Taluk, Kancheepuram District-602105.",Artificial Intelligence and Data Science,186.5,182.5,183.5,179.0,155.0,121.5,138.0
12,1216,"Saveetha Engineering College (Autonomous), Saveetha Nagar, Thandalam Post, Sriperumbudur Taluk, Kancheepuram District-602105.",Artificial Intelligence and Machine Learning,185.0,181.5,181.5,178.0,152.0,135.5,105.5
12,1216,"Saveetha Engineering College (Autonomous), Saveetha Nagar, Thandalam Post, Sriperumbudur Taluk, Kancheepuram District-602105.",BIO MEDICAL ENGINEERING,175.5,166.5,161.5,161.0,149.5,106.0,—
12,1216,"Saveetha Engineering College (Autonomous), Saveetha Nagar, Thandalam Post, Sriperumbudur Taluk, Kancheepuram District-602105.",CIVIL ENGINEERING,168.0,165.0,153.0,162.0,144.0,106.5,—
12,1216,"Saveetha Engineering College (Autonomous), Saveetha Nagar, Thandalam Post, Sriperumbudur Taluk, Kancheepuram District-602105.",COMPUTER SCIENCE AND ENGINEERING,189.0,184.5,185.5,180.5,157.0,127.5,141.0
12,1216,"Saveetha Engineering College (Autonomous), Saveetha Nagar, Thandalam Post, Sriperumbudur Taluk, Kancheepuram District-602105.",ELECTRONICS AND COMMUNICATION ENGINEERING,186.0,182.0,178.0,178.0,152.5,99.5,136.5
12,1216,"Saveetha Engineering College (Autonomous), Saveetha Nagar, Thandalam Post, Sriperumbudur Taluk, Kancheepuram District-602105.",ELECTRICAL AND ELECTRONICS ENGINEERING,181.0,177.0,178.5,174.0,141.5,114.5,—
12,1216,"Saveetha Engineering College (Autonomous), Saveetha Nagar, Thandalam Post, Sriperumbudur Taluk, Kancheepuram District-602105.",INFORMATION TECHNOLOGY,186.5,183.0,186.0,179.0,153.0,130.0,135.5
12,1216,"Saveetha Engineering College (Autonomous), Saveetha Nagar, Thandalam Post, Sriperumbudur Taluk, Kancheepuram District-602105.",MECHANICAL ENGINEERING,176.0,170.5,173.0,165.0,142.5,114.0,—
12,1216,"Saveetha Engineering College (Autonomous), Saveetha Nagar, Thandalam Post, Sriperumbudur Taluk, Kancheepuram District-602105.",Computer Science and Engineering (Cyber Security),190.0,183.5,183.5,183.5,165.0,111.0,—
12,1217,"Sree Sastha Institute of Engineering and Technology, Chennai-Bangalore Highway, Chembarambakkam, Thiruvallur District, Chennai-600123.",Artificial Intelligence and Data Science,130.5,108.0*,—,105.0*,102.0*,—,—
12,1217,"Sree Sastha Institute of Engineering and Technology, Chennai-Bangalore Highway, Chembarambakkam, Thiruvallur District, Chennai-600123.",Artificial Intelligence and Machine Learning,152.5,106.5*,—,126.0,116.5*,—,—
12,1217,"Sree Sastha Institute of Engineering and Technology, Chennai-Bangalore Highway, Chembarambakkam, Thiruvallur District, Chennai-600123.",AUTOMOBILE ENGINEERING,106.5*,—,—,—,—,—,—
12,1217,"Sree Sastha Institute of Engineering and Technology, Chennai-Bangalore Highway, Chembarambakkam, Thiruvallur District, Chennai-600123.",BIO MEDICAL ENGINEERING,106.0*,—,—,—,—,—,—
12,1217,"Sree Sastha Institute of Engineering and Technology, Chennai-Bangalore Highway, Chembarambakkam, Thiruvallur District, Chennai-600123.",BIO TECHNOLOGY,102.0*,—,—,—,—,—,—
12,1217,"Sree Sastha Institute of Engineering and Technology, Chennai-Bangalore Highway, Chembarambakkam, Thiruvallur District, Chennai-600123.",COMPUTER SCIENCE AND BUSSINESS SYSTEM,114.5,—,—,108.0*,—,—,—
12,1217,"Sree Sastha Institute of Engineering and Technology, Chennai-Bangalore Highway, Chembarambakkam, Thiruvallur District, Chennai-600123.",CIVIL ENGINEERING,121.5*,—,—,—,—,—,—
12,1217,"Sree Sastha Institute of Engineering and Technology, Chennai-Bangalore Highway, Chembarambakkam, Thiruvallur District, Chennai-600123.",COMPUTER SCIENCE AND ENGINEERING,144.5,91.0*,104.5,101.0*,108.0,—,—
12,1217,"Sree Sastha Institute of Engineering and Technology, Chennai-Bangalore Highway, Chembarambakkam, Thiruvallur District, Chennai-600123.",ELECTRONICS AND COMMUNICATION ENGINEERING,106.5,—,—,—,102.0*,—,—
12,1217,"Sree Sastha Institute of Engineering and Technology, Chennai-Bangalore Highway, Chembarambakkam, Thiruvallur District, Chennai-600123.",ELECTRICAL AND ELECTRONICS ENGINEERING,108.0*,—,—,—,—,—,—
12,1217,"Sree Sastha Institute of Engineering and Technology, Chennai-Bangalore Highway, Chembarambakkam, Thiruvallur District, Chennai-600123.",FOOD TECHNOLOGY,102.0,—,—,—,—,—,—
12,1217,"Sree Sastha Institute of Engineering and Technology, Chennai-Bangalore Highway, Chembarambakkam, Thiruvallur District, Chennai-600123.",INFORMATION TECHNOLOGY,120.0,—,—,104.5*,105.5*,—,—
12,1217,"Sree Sastha Institute of Engineering and Technology, Chennai-Bangalore Highway, Chembarambakkam, Thiruvallur District, Chennai-600123.",MECHANICAL AND AUTOMATION ENGINEERING,123.5*,—,—,—,—,—,—
12,1217,"Sree Sastha Institute of Engineering and Technology, Chennai-Bangalore Highway, Chembarambakkam, Thiruvallur District, Chennai-600123.",Computer Science and Engineering (Cyber Security),135.5,—,—,98.5*,109.5,—,—
12,1218,"Sri Muthukumaran Institute of Technology, Chikkarayapuram Near Mangadu, Kanchipuram, Chennai-600069.",Artificial Intelligence and Data Science,157.5,141.0,150.5,108.5,127.0,135.5,—
12,1218,"Sri Muthukumaran Institute of Technology, Chikkarayapuram Near Mangadu, Kanchipuram, Chennai-600069.",BIO MEDICAL ENGINEERING,130.0,99.0*,127.5,113.5*,96.5*,—,—
12,1218,"Sri Muthukumaran Institute of Technology, Chikkarayapuram Near Mangadu, Kanchipuram, Chennai-600069.",CIVIL ENGINEERING,102.5,—,—,—,97.5*,—,—
12,1218,"Sri Muthukumaran Institute of Technology, Chikkarayapuram Near Mangadu, Kanchipuram, Chennai-600069.",COMPUTER SCIENCE AND ENGINEERING,158.0,134.5,153.5,132.0,130.5,—,—
12,1218,"Sri Muthukumaran Institute of Technology, Chikkarayapuram Near Mangadu, Kanchipuram, Chennai-600069.",ELECTRONICS AND COMMUNICATION ENGINEERING,155.5,142.5,140.0,113.5,126.5,—,—
12,1218,"Sri Muthukumaran Institute of Technology, Chikkarayapuram Near Mangadu, Kanchipuram, Chennai-600069.",ELECTRICAL AND ELECTRONICS ENGINEERING,124.5,118.0*,—,100.0*,92.5*,—,—
12,1218,"Sri Muthukumaran Institute of Technology, Chikkarayapuram Near Mangadu, Kanchipuram, Chennai-600069.",INFORMATION TECHNOLOGY,143.0,134.5,141.5,119.0,122.5,—,—
12,1218,"Sri Muthukumaran Institute of Technology, Chikkarayapuram Near Mangadu, Kanchipuram, Chennai-600069.",MECHANICAL ENGINEERING,118.0,93.5*,—,101.5*,85.5*,—,—
12,1218,"Sri Muthukumaran Institute of Technology, Chikkarayapuram Near Mangadu, Kanchipuram, Chennai-600069.",Mechatronics Engineering,129.5,116.5*,—,109.0*,—,—,—
12,1218,"Sri Muthukumaran Institute of Technology, Chikkarayapuram Near Mangadu, Kanchipuram, Chennai-600069.",PHARMACEUTICAL TECHNOLOGY,129.5,108.5,—,103.0,104.0*,—,—
12,1218,"Sri Muthukumaran Institute of Technology, Chikkarayapuram Near Mangadu, Kanchipuram, Chennai-600069.",ROBOTICS AND AUTOMATION,133.0,94.5*,130.5,102.5*,111.0*,—,—
12,1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.3, Pennalur, Sriperumbudur, Kanchipuram-602105.",Artificial Intelligence and Data Science,188.5,185.0,182.0,182.5,170.0,179.0,156.0
12,1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.3, Pennalur, Sriperumbudur, Kanchipuram-602105.",BIO TECHNOLOGY,180.5,172.0,165.0,170.5,146.0,—,154.5
12,1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.3, Pennalur, Sriperumbudur, Kanchipuram-602105.",CIVIL ENGINEERING,168.0,163.0,155.0,156.5,139.0,—,139.0
12,1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.3, Pennalur, Sriperumbudur, Kanchipuram-602105.",CHEMICAL ENGINEERING,180.0,172.0,170.0,167.0,150.0,—,—
12,1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.3, Pennalur, Sriperumbudur, Kanchipuram-602105.",COMPUTER SCIENCE AND ENGINEERING,192.0,189.0,183.5,186.0,173.0,154.5,172.5
12,1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.3, Pennalur, Sriperumbudur, Kanchipuram-602105.",ELECTRONICS AND COMMUNICATION ENGINEERING,189.0,184.5,180.5,182.5,166.0,124.0,—
12,1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.3, Pennalur, Sriperumbudur, Kanchipuram-602105.",ELECTRICAL AND ELECTRONICS ENGINEERING,183.0,181.5,175.0,176.5,155.0,133.0,153.0
12,1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.3, Pennalur, Sriperumbudur, Kanchipuram-602105.",INFORMATION TECHNOLOGY,188.5,186.0,181.5,183.0,166.0,148.5,143.0
12,1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.3, Pennalur, Sriperumbudur, Kanchipuram-602105.",Mechanical Engineering (Automobile),170.5,163.0,—,160.5,142.5,—,—
12,1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.3, Pennalur, Sriperumbudur, Kanchipuram-602105.",MECHANICAL ENGINEERING,179.0,175.0,174.0,170.0,155.5,109.0,—
12,1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.3, Pennalur, Sriperumbudur, Kanchipuram-602105.",MARINE ENGINEERING,108.5*,—,—,—,—,—,—
12,1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.3, Pennalur, Sriperumbudur, Kanchipuram-602105.",MECHANICAL AND AUTOMATION ENGINEERING,173.5,166.0,163.0,163.5,132.5,102.5,—
13,1221,"Jaya College of Engineering and Technology, Poonamallee By Pass Road, Parivakkam, Chennai, Thiruvallur-600056.",COMPUTER SCIENCE AND ENGINEERING,120.0,109.0*,—,103.5*,111.0*,—,—
13,1221,"Jaya College of Engineering and Technology, Poonamallee By Pass Road, Parivakkam, Chennai, Thiruvallur-600056.",ELECTRONICS AND COMMUNICATION ENGINEERING,100.5*,—,—,—,—,—,—
13,1221,"Jaya College of Engineering and Technology, Poonamallee By Pass Road, Parivakkam, Chennai, Thiruvallur-600056.",MEDICAL ELECTRONICS ENGINEERING,—,—,—,—,—,—,—
13,1221,"Jaya College of Engineering and Technology, Poonamallee By Pass Road, Parivakkam, Chennai, Thiruvallur-600056.",MECHANICAL ENGINEERING,—,—,—,—,—,—,—
13,1222,"P.B. College of Engineering, Chennai-Bangalore High Way, Irungkattukottai, Sriperumbudur Taluk, Kancheepuram District, Chennai -602117.",Artificial Intelligence and Data Science,140.0,111.5*,—,130.0*,—,—,—
13,1222,"P.B. College of Engineering, Chennai-Bangalore High Way, Irungkattukottai, Sriperumbudur Taluk, Kancheepuram District, Chennai -602117.",AERONAUTICAL ENGINEERING,100.0*,—,—,—,—,—,—
13,1222,"P.B. College of Engineering, Chennai-Bangalore High Way, Irungkattukottai, Sriperumbudur Taluk, Kancheepuram District, Chennai -602117.",CIVIL ENGINEERING,—,—,—,—,—,—,—
13,1222,"P.B. College of Engineering, Chennai-Bangalore High Way, Irungkattukottai, Sriperumbudur Taluk, Kancheepuram District, Chennai -602117.",COMPUTER SCIENCE AND ENGINEERING,89.0,81.0*,—,—,—,—,—
13,1222,"P.B. College of Engineering, Chennai-Bangalore High Way, Irungkattukottai, Sriperumbudur Taluk, Kancheepuram District, Chennai -602117.",ELECTRONICS AND COMMUNICATION ENGINEERING,98.0,97.5*,—,86.5*,—,—,—
13,1222,"P.B. College of Engineering, Chennai-Bangalore High Way, Irungkattukottai, Sriperumbudur Taluk, Kancheepuram District, Chennai -602117.",ELECTRICAL AND ELECTRONICS ENGINEERING,121.0*,—,—,—,—,—,—
13,1222,"P.B. College of Engineering, Chennai-Bangalore High Way, Irungkattukottai, Sriperumbudur Taluk, Kancheepuram District, Chennai -602117.",INFORMATION TECHNOLOGY,109.0*,—,—,—,—,—,—
13,1222,"P.B. College of Engineering, Chennai-Bangalore High Way, Irungkattukottai, Sriperumbudur Taluk, Kancheepuram District, Chennai -602117.",MECHANICAL ENGINEERING,91.0*,—,—,—,—,—,—
13,1222,"P.B. College of Engineering, Chennai-Bangalore High Way, Irungkattukottai, Sriperumbudur Taluk, Kancheepuram District, Chennai -602117.",Computer Science and Engineering (Cyber Security),109.5*,—,—,—,—,—,—
13,1225,"Loyola Institute of Technology, Palanchur, Mevalurkuppam, B village, Nazarathpet Post, Sriperumpudur Taluk, Kanchipuram District, Chennai-600123.",Artificial Intelligence and Data Science,165.0,150.0,148.5,150.5,143.0,129.0*,162.5
13,1225,"Loyola Institute of Technology, Palanchur, Mevalurkuppam, B village, Nazarathpet Post, Sriperumpudur Taluk, Kanchipuram District, Chennai-600123.",COMPUTER SCIENCE AND ENGINEERING,166.5,156.0,163.5,152.0,134.5,—,—
13,1225,"Loyola Institute of Technology, Palanchur, Mevalurkuppam, B village, Nazarathpet Post, Sriperumpudur Taluk, Kanchipuram District, Chennai-600123.",ELECTRONICS AND COMMUNICATION ENGINEERING,161.5,153.5,145.0,148.0,131.0,128.5,—
13,1225,"Loyola Institute of Technology, Palanchur, Mevalurkuppam, B village, Nazarathpet Post, Sriperumpudur Taluk, Kanchipuram District, Chennai-600123.",ELECTRICAL AND ELECTRONICS ENGINEERING,146.5,137.5,140.0,124.5,126.0,103.5,—
13,1225,"Loyola Institute of Technology, Palanchur, Mevalurkuppam, B village, Nazarathpet Post, Sriperumpudur Taluk, Kanchipuram District, Chennai-600123.",INFORMATION TECHNOLOGY,156.0,148.0,145.0,146.0,133.0,99.5*,—
13,1225,"Loyola Institute of Technology, Palanchur, Mevalurkuppam, B village, Nazarathpet Post, Sriperumpudur Taluk, Kanchipuram District, Chennai-600123.",MECHANICAL ENGINEERING,144.0,125.5,121.0,116.0,99.0,—,—
13,1225,"Loyola Institute of Technology, Palanchur, Mevalurkuppam, B village, Nazarathpet Post, Sriperumpudur Taluk, Kanchipuram District, Chennai-600123.",Computer Science and Engineering (Cyber Security),163.5,151.5,154.5,147.0,139.5,—,—
13,1226,"P.T.Lee Chengalvaraya Naicker College of Engineering and Technology, Oovery, Veliyur Post, Kanchipuram District-631502.",Artificial Intelligence and Data Science,153.5,100.0,137.5,143.5,115.5,—,—
13,1226,"P.T.Lee Chengalvaraya Naicker College of Engineering and Technology, Oovery, Veliyur Post, Kanchipuram District-631502.",COMPUTER SCIENCE AND ENGINEERING,160.0,102.5*,118.5*,152.0,88.0*,—,—
13,1226,"P.T.Lee Chengalvaraya Naicker College of Engineering and Technology, Oovery, Veliyur Post, Kanchipuram District-631502.",ELECTRONICS AND COMMUNICATION ENGINEERING,153.0,103.0*,—,146.0,98.0*,—,—
13,1226,"P.T.Lee Chengalvaraya Naicker College of Engineering and Technology, Oovery, Veliyur Post, Kanchipuram District-631502.",ELECTRICAL AND ELECTRONICS ENGINEERING,144.0,125.5*,—,135.0,85.0*,—,—
13,1226,"P.T.Lee Chengalvaraya Naicker College of Engineering and Technology, Oovery, Veliyur Post, Kanchipuram District-631502.",INFORMATION TECHNOLOGY,162.0,94.0,139.0,154.5,98.0*,—,—
13,1226,"P.T.Lee Chengalvaraya Naicker College of Engineering and Technology, Oovery, Veliyur Post, Kanchipuram District-631502.",MECHANICAL ENGINEERING,137.0,92.5*,—,126.0,95.5*,—,—
13,1228,"Alpha College of Engineering, No.34, Udayavar Kovil Street, Thirumazhisai, Chennai-600124.",Artificial Intelligence and Data Science,141.5,109.0,108.0,106.5,107.5*,—,—
13,1228,"Alpha College of Engineering, No.34, Udayavar Kovil Street, Thirumazhisai, Chennai-600124.",BIO MEDICAL ENGINEERING,121.5,—,—,—,—,—,—
13,1228,"Alpha College of Engineering, No.34, Udayavar Kovil Street, Thirumazhisai, Chennai-600124.",COMPUTER SCIENCE AND ENGINEERING,147.0,105.0,102.0,112.5,103.5*,—,—
