Page,Code,College Name,Branch,OC,BC,BCM,MBC,SC,SCA,ST
43,2737,"Sri Sai Ranganathan Engineering College (Autonomous) , Viraliyur Post, Thondamuthur(via), Coimbatore-641109.",Artificial Intelligence and Data Science,155.5,126.5,101.0*,123.5,121.5*,—,—
43,2737,"Sri Sai Ranganathan Engineering College (Autonomous) , Viraliyur Post, Thondamuthur(via), Coimbatore-641109.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),146.0,116.5,—,132.5,—,—,—
43,2737,"Sri Sai Ranganathan Engineering College (Autonomous) , Viraliyur Post, Thondamuthur(via), Coimbatore-641109.",CIVIL ENGINEERING,103.5,—,—,84.0*,—,—,—
43,2737,"Sri Sai Ranganathan Engineering College (Autonomous) , Viraliyur Post, Thondamuthur(via), Coimbatore-641109.",COMPUTER SCIENCE AND ENGINEERING,170.0,127.5,—,123.5,113.0*,89.5,—
43,2737,"Sri Sai Ranganathan Engineering College (Autonomous) , Viraliyur Post, Thondamuthur(via), Coimbatore-641109.",ELECTRONICS AND COMMUNICATION ENGINEERING,154.0,125.0,—,118.0,104.0*,—,—
43,2737,"Sri Sai Ranganathan Engineering College (Autonomous) , Viraliyur Post, Thondamuthur(via), Coimbatore-641109.",ELECTRICAL AND ELECTRONICS ENGINEERING,130.0,102.5,—,102.0,114.0*,—,—
43,2737,"Sri Sai Ranganathan Engineering College (Autonomous) , Viraliyur Post, Thondamuthur(via), Coimbatore-641109.",INFORMATION TECHNOLOGY,151.0,130.0,103.5,108.5,124.0*,117.5*,—
43,2737,"Sri Sai Ranganathan Engineering College (Autonomous) , Viraliyur Post, Thondamuthur(via), Coimbatore-641109.",MECHANICAL ENGINEERING,111.0,90.5*,—,106.0*,—,—,—
43,2737,"Sri Sai Ranganathan Engineering College (Autonomous) , Viraliyur Post, Thondamuthur(via), Coimbatore-641109.",Computer Science and Engineering (Cyber Security),145.5,126.0,—,132.0,124.5*,—,—
43,2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur Via, Coimbatore-641202.",Artificial Intelligence and Data Science,190.0,188.5,184.5,184.5,163.0,153.5,155.5
43,2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur Via, Coimbatore-641202.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),190.0,188.0,184.0,183.0,160.0,161.0,150.0
43,2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur Via, Coimbatore-641202.",COMPUTER SCIENCE AND BUSSINESS SYSTEM,187.5,187.0,182.5,182.5,162.8,141.5,—
43,2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur Via, Coimbatore-641202.",COMPUTER AND COMMUNICATION ENGINEERING,189.0,187.5,184.0,184.0,153.0,156.0,—
43,2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur Via, Coimbatore-641202.",COMPUTER SCIENCE AND ENGINEERING,193.5,192.0,187.5,189.5,175.0,172.5,191.0
43,2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur Via, Coimbatore-641202.",ELECTRONICS AND COMMUNICATION ENGINEERING,191.5,190.0,185.5,187.5,160.5,173.0,152.5
43,2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur Via, Coimbatore-641202.",ELECTRICAL AND ELECTRONICS ENGINEERING,187.0,185.5,184.5,180.5,152.5,145.5,—
43,2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur Via, Coimbatore-641202.",INFORMATION TECHNOLOGY,192.5,190.5,187.0,187.0,173.5,159.5,—
43,2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur Via, Coimbatore-641202.",MECHANICAL ENGINEERING,184.0,182.0,—,175.5,147.0,—,—
43,2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur Via, Coimbatore-641202.",Computer Science and Engineering (Cyber Security),190.5,189.0,186.0,185.0,159.0,150.5,—
43,2740,"Hindusthan Institute of Technology (Autonomous), Othakkalmandapam Post, Coimbatore-641032.",Artificial Intelligence and Data Science,179.0,167.0,170.5,161.5,128.5,130.5,153.0
43,2740,"Hindusthan Institute of Technology (Autonomous), Othakkalmandapam Post, Coimbatore-641032.",AERONAUTICAL ENGINEERING,161.0,150.5,138.0,145.0,129.5,—,—
44,2740,"Hindusthan Institute of Technology (Autonomous), Othakkalmandapam Post, Coimbatore-641032.",COMPUTER SCIENCE AND ENGINEERING,174.5,164.5,157.5,163.5,126.0,126.0,121.0
44,2740,"Hindusthan Institute of Technology (Autonomous), Othakkalmandapam Post, Coimbatore-641032.",ELECTRONICS AND COMMUNICATION ENGINEERING,171.0,162.0,165.0,160.0,124.5,123.5,106.5
44,2740,"Hindusthan Institute of Technology (Autonomous), Othakkalmandapam Post, Coimbatore-641032.",INFORMATION TECHNOLOGY,172.0,163.0,163.5,162.0,122.5,121.0,—
44,2740,"Hindusthan Institute of Technology (Autonomous), Othakkalmandapam Post, Coimbatore-641032.",MECHANICAL ENGINEERING,150.5,136.5,—,141.0,124.0,—,—
44,2741,"P A College of Engineering and Technology (Autonomous), Palladam Road, Pollachi, Coimbatore Dt.-642002.",Artificial Intelligence and Data Science,162.5,147.0,151.0,135.5,137.0,160.5,152.5
44,2741,"P A College of Engineering and Technology (Autonomous), Palladam Road, Pollachi, Coimbatore Dt.-642002.",COMPUTER SCIENCE AND ENGINEERING,166.5,150.5,145.5,137.0,130.0,154.5,—
44,2741,"P A College of Engineering and Technology (Autonomous), Palladam Road, Pollachi, Coimbatore Dt.-642002.",ELECTRONICS AND COMMUNICATION ENGINEERING,156.0,145.5,129.0,134.0,136.0,144.0,—
44,2741,"P A College of Engineering and Technology (Autonomous), Palladam Road, Pollachi, Coimbatore Dt.-642002.",ELECTRICAL AND ELECTRONICS ENGINEERING,144.5,131.0,—,121.5,122.5,—,—
44,2741,"P A College of Engineering and Technology (Autonomous), Palladam Road, Pollachi, Coimbatore Dt.-642002.",INFORMATION TECHNOLOGY,154.0,145.0,144.5,133.5,130.0,141.0,—
44,2741,"P A College of Engineering and Technology (Autonomous), Palladam Road, Pollachi, Coimbatore Dt.-642002.",MECHANICAL ENGINEERING,136.0,105.5,131.0,102.5,122.5,128.0,—
44,2743,"Dhanalakshmi Srinivasan College of Engineering (CBE) (Autonomous), NH-47, Palakkad Main Road, Navakkarai Post, Coimbatore-641105.",Artificial Intelligence and Data Science,167.0,158.0,154.5,155.0,133.5,134.5,140.0
44,2743,"Dhanalakshmi Srinivasan College of Engineering (CBE) (Autonomous), NH-47, Palakkad Main Road, Navakkarai Post, Coimbatore-641105.",AGRICULTURAL ENGINEERING,154.5,142.0,118.0,126.0,147.0,—,—
44,2743,"Dhanalakshmi Srinivasan College of Engineering (CBE) (Autonomous), NH-47, Palakkad Main Road, Navakkarai Post, Coimbatore-641105.",BIO MEDICAL ENGINEERING,149.5,135.5,132.5,124.0,124.0,109.0,—
44,2743,"Dhanalakshmi Srinivasan College of Engineering (CBE) (Autonomous), NH-47, Palakkad Main Road, Navakkarai Post, Coimbatore-641105.",CIVIL ENGINEERING,142.5,134.0,—,137.5,95.0,—,—
44,2743,"Dhanalakshmi Srinivasan College of Engineering (CBE) (Autonomous), NH-47, Palakkad Main Road, Navakkarai Post, Coimbatore-641105.",COMPUTER SCIENCE AND ENGINEERING,168.5,159.0,158.0,157.0,130.5,133.5,126.5
44,2743,"Dhanalakshmi Srinivasan College of Engineering (CBE) (Autonomous), NH-47, Palakkad Main Road, Navakkarai Post, Coimbatore-641105.",ELECTRONICS AND COMMUNICATION ENGINEERING,164.5,156.0,151.5,153.5,129.5,106.5,—
44,2743,"Dhanalakshmi Srinivasan College of Engineering (CBE) (Autonomous), NH-47, Palakkad Main Road, Navakkarai Post, Coimbatore-641105.",ELECTRICAL AND ELECTRONICS ENGINEERING,154.0,148.0,143.5,145.0,135.0,107.5,—
44,2743,"Dhanalakshmi Srinivasan College of Engineering (CBE) (Autonomous), NH-47, Palakkad Main Road, Navakkarai Post, Coimbatore-641105.",FOOD TECHNOLOGY,149.5,137.0,128.0,134.5,141.5,132.0,—
44,2743,"Dhanalakshmi Srinivasan College of Engineering (CBE) (Autonomous), NH-47, Palakkad Main Road, Navakkarai Post, Coimbatore-641105.",MECHANICAL ENGINEERING,149.0,130.5,140.0,130.5,103.5,105.5,—
44,2743,"Dhanalakshmi Srinivasan College of Engineering (CBE) (Autonomous), NH-47, Palakkad Main Road, Navakkarai Post, Coimbatore-641105.",Computer Science and Engineering (Cyber Security),166.5,158.0,148.0,160.0,130.0,152.5,—
44,2744,"Adithya Institute of Technology (Autonomous), S.F.No. 348/1,349/1, Kurumbapalayam, SS Kulam(PO), Coimbatore-641107.",Artificial Intelligence and Data Science,165.0,155.5,—,155.5,112.5*,112.0,—
44,2744,"Adithya Institute of Technology (Autonomous), S.F.No. 348/1,349/1, Kurumbapalayam, SS Kulam(PO), Coimbatore-641107.",CIVIL ENGINEERING,140.0,113.5,—,113.0,87.5*,—,—
44,2744,"Adithya Institute of Technology (Autonomous), S.F.No. 348/1,349/1, Kurumbapalayam, SS Kulam(PO), Coimbatore-641107.",COMPUTER SCIENCE AND ENGINEERING,164.0,153.0,150.5,152.5,107.0*,118.0*,—
44,2744,"Adithya Institute of Technology (Autonomous), S.F.No. 348/1,349/1, Kurumbapalayam, SS Kulam(PO), Coimbatore-641107.",ELECTRONICS AND COMMUNICATION ENGINEERING,162.5,153.5,116.0,158.0,—,—,—
44,2744,"Adithya Institute of Technology (Autonomous), S.F.No. 348/1,349/1, Kurumbapalayam, SS Kulam(PO), Coimbatore-641107.",ELECTRICAL AND ELECTRONICS ENGINEERING,146.5,140.5,124.0,141.0,145.5*,108.5,—
44,2744,"Adithya Institute of Technology (Autonomous), S.F.No. 348/1,349/1, Kurumbapalayam, SS Kulam(PO), Coimbatore-641107.",INFORMATION TECHNOLOGY,163.0,152.0,160.5,155.5,107.5*,—,—
44,2744,"Adithya Institute of Technology (Autonomous), S.F.No. 348/1,349/1, Kurumbapalayam, SS Kulam(PO), Coimbatore-641107.",MECHANICAL ENGINEERING,132.0,109.5,124.5*,109.0,118.0*,—,—
44,2745,"Kathir College of Engineering (Autonomous), WISDOM TREE, Avinashi Road, Neelambur, Coimbatore-641062.",Artificial Intelligence and Data Science,154.0,145.0,148.0,141.5,121.0,133.5,122.0
44,2745,"Kathir College of Engineering (Autonomous), WISDOM TREE, Avinashi Road, Neelambur, Coimbatore-641062.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),155.0,144.0,145.5,144.5,123.0,116.0,—
44,2745,"Kathir College of Engineering (Autonomous), WISDOM TREE, Avinashi Road, Neelambur, Coimbatore-641062.",COMPUTER AND COMMUNICATION ENGINEERING,143.5,142.5,136.5,140.0,122.5,124.0,—
44,2745,"Kathir College of Engineering (Autonomous), WISDOM TREE, Avinashi Road, Neelambur, Coimbatore-641062.",COMPUTER SCIENCE AND ENGINEERING,166.5,151.5,152.5,148.0,126.5,161.5,—
44,2745,"Kathir College of Engineering (Autonomous), WISDOM TREE, Avinashi Road, Neelambur, Coimbatore-641062.",ELECTRONICS AND COMMUNICATION ENGINEERING,154.0,141.5,148.5,139.5,117.5,119.5,114.0
44,2745,"Kathir College of Engineering (Autonomous), WISDOM TREE, Avinashi Road, Neelambur, Coimbatore-641062.",ELECTRICAL AND ELECTRONICS ENGINEERING,148.0,137.5,143.5,126.5,112.0,131.5,—
44,2745,"Kathir College of Engineering (Autonomous), WISDOM TREE, Avinashi Road, Neelambur, Coimbatore-641062.",MECHANICAL ENGINEERING,138.0,131.0,130.0,125.0,115.0,—,110.5
44,2747,"Shree Venkateshwara Hi-Tech Engineering College (Autonomous), Erode-Sathy Main Road,Sri Kalaivani Nagar, Othakuthirai,K, Mettupalayam (Po), Gobichettipalayam (Tk), Erode (Dt)-638455.",Artificial Intelligence and Data Science,144.5,113.5,133.0,120.5,107.5*,—,—
44,2747,"Shree Venkateshwara Hi-Tech Engineering College (Autonomous), Erode-Sathy Main Road,Sri Kalaivani Nagar, Othakuthirai,K, Mettupalayam (Po), Gobichettipalayam (Tk), Erode (Dt)-638455.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),147.5,105.5,128.5*,104.0,92.0*,131.5,—
44,2747,"Shree Venkateshwara Hi-Tech Engineering College (Autonomous), Erode-Sathy Main Road,Sri Kalaivani Nagar, Othakuthirai,K, Mettupalayam (Po), Gobichettipalayam (Tk), Erode (Dt)-638455.",BIO MEDICAL ENGINEERING,126.0,86.5*,103.0*,96.5*,113.5,119.5,—
44,2747,"Shree Venkateshwara Hi-Tech Engineering College (Autonomous), Erode-Sathy Main Road,Sri Kalaivani Nagar, Othakuthirai,K, Mettupalayam (Po), Gobichettipalayam (Tk), Erode (Dt)-638455.",BIO TECHNOLOGY,136.0,86.5*,—,93.5*,96.0*,113.5,—
44,2747,"Shree Venkateshwara Hi-Tech Engineering College (Autonomous), Erode-Sathy Main Road,Sri Kalaivani Nagar, Othakuthirai,K, Mettupalayam (Po), Gobichettipalayam (Tk), Erode (Dt)-638455.",CIVIL ENGINEERING,112.5,96.0*,—,102.5,98.5,—,—
44,2747,"Shree Venkateshwara Hi-Tech Engineering College (Autonomous), Erode-Sathy Main Road,Sri Kalaivani Nagar, Othakuthirai,K, Mettupalayam (Po), Gobichettipalayam (Tk), Erode (Dt)-638455.",COMPUTER SCIENCE AND ENGINEERING,133.0,101.5,114.0,109.5,85.5*,116.0*,—
44,2747,"Shree Venkateshwara Hi-Tech Engineering College (Autonomous), Erode-Sathy Main Road,Sri Kalaivani Nagar, Othakuthirai,K, Mettupalayam (Po), Gobichettipalayam (Tk), Erode (Dt)-638455.",ELECTRONICS AND COMMUNICATION ENGINEERING,143.0,124.5,105.0,109.0,102.0*,117.5,—
44,2747,"Shree Venkateshwara Hi-Tech Engineering College (Autonomous), Erode-Sathy Main Road,Sri Kalaivani Nagar, Othakuthirai,K, Mettupalayam (Po), Gobichettipalayam (Tk), Erode (Dt)-638455.",ELECTRICAL AND ELECTRONICS ENGINEERING,124.0,88.5*,—,105.5,86.0*,90.5,—
44,2747,"Shree Venkateshwara Hi-Tech Engineering College (Autonomous), Erode-Sathy Main Road,Sri Kalaivani Nagar, Othakuthirai,K, Mettupalayam (Po), Gobichettipalayam (Tk), Erode (Dt)-638455.",INFORMATION TECHNOLOGY,135.5,112.0,127.0,116.0,105.0*,110.0,—
44,2747,"Shree Venkateshwara Hi-Tech Engineering College (Autonomous), Erode-Sathy Main Road,Sri Kalaivani Nagar, Othakuthirai,K, Mettupalayam (Po), Gobichettipalayam (Tk), Erode (Dt)-638455.",MECHANICAL ENGINEERING,110.5,84.0*,—,87.5*,94.0*,84.5*,—
44,2747,"Shree Venkateshwara Hi-Tech Engineering College (Autonomous), Erode-Sathy Main Road,Sri Kalaivani Nagar, Othakuthirai,K, Mettupalayam (Po), Gobichettipalayam (Tk), Erode (Dt)-638455.",PHARMACEUTICAL TECHNOLOGY,114.5,91.0*,—,88.5*,99.0,112.5,—
44,2747,"Shree Venkateshwara Hi-Tech Engineering College (Autonomous), Erode-Sathy Main Road,Sri Kalaivani Nagar, Othakuthirai,K, Mettupalayam (Po), Gobichettipalayam (Tk), Erode (Dt)-638455.",Computer Science and Engineering (Cyber Security),143.0,111.5,—,97.5*,105.5*,140.5,—
44,2748,"Surya Engineering College, Perundurai Road,Manalmedu, Mettukadai,Kathirampatti Post, Erode-638107.",Artificial Intelligence and Data Science,119.5,95.5*,—,92.5*,89.5*,113.0*,—
44,2748,"Surya Engineering College, Perundurai Road,Manalmedu, Mettukadai,Kathirampatti Post, Erode-638107.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),88.0*,—,—,—,—,—,—
44,2748,"Surya Engineering College, Perundurai Road,Manalmedu, Mettukadai,Kathirampatti Post, Erode-638107.",BIO MEDICAL ENGINEERING,104.5,88.5*,—,85.5*,98.0*,97.5*,—
44,2748,"Surya Engineering College, Perundurai Road,Manalmedu, Mettukadai,Kathirampatti Post, Erode-638107.",COMPUTER SCIENCE AND ENGINEERING,119.5,100.0*,115.0*,97.0*,88.0*,—,—
45,2748,"Surya Engineering College, Perundurai Road,Manalmedu, Mettukadai,Kathirampatti Post, Erode-638107.",ELECTRONICS AND COMMUNICATION ENGINEERING,124.0,119.0*,—,94.0*,81.5*,124.0,—
45,2748,"Surya Engineering College, Perundurai Road,Manalmedu, Mettukadai,Kathirampatti Post, Erode-638107.",INFORMATION TECHNOLOGY,99.5,88.0*,—,89.5*,92.5*,87.0*,—
45,2748,"Surya Engineering College, Perundurai Road,Manalmedu, Mettukadai,Kathirampatti Post, Erode-638107.",MECHANICAL ENGINEERING,99.5*,—,—,—,—,—,—
45,2748,"Surya Engineering College, Perundurai Road,Manalmedu, Mettukadai,Kathirampatti Post, Erode-638107.",Computer Science and Engineering (Cyber Security),132.5,120.0*,—,99.0,99.0*,—,—
45,2749,"Easa College of Engineering and Technology (Autonomous), NH-47, Palakkad main Road, Navakkarai Post, Coimbatore-641105.",Artificial Intelligence and Data Science,151.5,128.5,118.0,130.5,86.5*,110.5,—
45,2749,"Easa College of Engineering and Technology (Autonomous), NH-47, Palakkad main Road, Navakkarai Post, Coimbatore-641105.",AGRICULTURAL ENGINEERING,102.0,86.0*,—,86.5,82.0*,—,—
45,2749,"Easa College of Engineering and Technology (Autonomous), NH-47, Palakkad main Road, Navakkarai Post, Coimbatore-641105.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),144.5,116.0,117.0,122.5,94.0,—,115.5
45,2749,"Easa College of Engineering and Technology (Autonomous), NH-47, Palakkad main Road, Navakkarai Post, Coimbatore-641105.",BIO MEDICAL ENGINEERING,118.5,93.0,106.0,107.5,87.0*,114.5,—
45,2749,"Easa College of Engineering and Technology (Autonomous), NH-47, Palakkad main Road, Navakkarai Post, Coimbatore-641105.",COMPUTER SCIENCE AND ENGINEERING,149.5,125.5,148.0,123.5,99.0,92.5,—
45,2749,"Easa College of Engineering and Technology (Autonomous), NH-47, Palakkad main Road, Navakkarai Post, Coimbatore-641105.",ELECTRONICS AND COMMUNICATION ENGINEERING,151.5,122.0,101.5*,130.0,97.0,111.0,—
45,2749,"Easa College of Engineering and Technology (Autonomous), NH-47, Palakkad main Road, Navakkarai Post, Coimbatore-641105.",ELECTRICAL AND ELECTRONICS ENGINEERING,137.5,106.5,130.0,114.0,91.5*,—,—
45,2749,"Easa College of Engineering and Technology (Autonomous), NH-47, Palakkad main Road, Navakkarai Post, Coimbatore-641105.",INFORMATION TECHNOLOGY,143.0,124.5,121.5,118.0,113.5,119.0,119.0
45,2749,"Easa College of Engineering and Technology (Autonomous), NH-47, Palakkad main Road, Navakkarai Post, Coimbatore-641105.",MECHANICAL ENGINEERING,131.0,105.0,—,111.0,113.5*,102.0,—
45,2749,"Easa College of Engineering and Technology (Autonomous), NH-47, Palakkad main Road, Navakkarai Post, Coimbatore-641105.",Computer Science and Engineering (Cyber Security),143.5,114.5,133.5,120.5,106.5,102.5,128.5
45,2750,"KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous), S.F.No. 282,S.F.No. 283 Kannampalayam Post, Coimbatore-641402.",Artificial Intelligence and Data Science,181.5,177.0,176.5,174.5,149.0,154.5,—
45,2750,"KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous), S.F.No. 282,S.F.No. 283 Kannampalayam Post, Coimbatore-641402.",AERONAUTICAL ENGINEERING,170.5,160.5,163.0,151.0,138.5,135.5,117.5
45,2750,"KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous), S.F.No. 282,S.F.No. 283 Kannampalayam Post, Coimbatore-641402.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),183.0,179.0,176.5,177.0,147.0,154.5,119.0
45,2750,"KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous), S.F.No. 282,S.F.No. 283 Kannampalayam Post, Coimbatore-641402.",BIO MEDICAL ENGINEERING,169.5,159.5,168.5,146.5,141.0,150.0,114.0
45,2750,"KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous), S.F.No. 282,S.F.No. 283 Kannampalayam Post, Coimbatore-641402.",BIO TECHNOLOGY,172.5,166.5,160.5,158.0,144.5,173.5,—
45,2750,"KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous), S.F.No. 282,S.F.No. 283 Kannampalayam Post, Coimbatore-641402.",COMPUTER SCIENCE AND BUSSINESS SYSTEM,181.5,176.5,179.0,174.5,147.5,156.5,—
45,2750,"KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous), S.F.No. 282,S.F.No. 283 Kannampalayam Post, Coimbatore-641402.",COMPUTER SCIENCE AND ENGINEERING,185.5,180.0,177.0,178.0,149.0,170.5,145.5
45,2750,"KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous), S.F.No. 282,S.F.No. 283 Kannampalayam Post, Coimbatore-641402.",ELECTRONICS AND COMMUNICATION ENGINEERING,182.0,178.0,177.0,174.0,149.0,146.0,170.0
45,2750,"KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous), S.F.No. 282,S.F.No. 283 Kannampalayam Post, Coimbatore-641402.",ELECTRICAL AND ELECTRONICS ENGINEERING,175.0,172.5,174.5,168.5,140.5,150.0,—
45,2750,"KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous), S.F.No. 282,S.F.No. 283 Kannampalayam Post, Coimbatore-641402.",Electronics Engineering (VLSI Design and Technology),177.0,174.0,—,172.0,145.5,148.5,—
45,2750,"KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous), S.F.No. 282,S.F.No. 283 Kannampalayam Post, Coimbatore-641402.",MECHANICAL ENGINEERING,167.5,158.0,146.5,152.0,140.5,142.0,—
45,2750,"KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous), S.F.No. 282,S.F.No. 283 Kannampalayam Post, Coimbatore-641402.",Computer Science and Engineering (Cyber Security),179.5,177.5,175.5,173.5,149.5,153.0,—
45,2751,"KGISL Institute of Technology (Autonomous), 365, KGISL Campus, Thudiyalur Road, Saravanampatti, Coimbatore-641035.",Artificial Intelligence and Data Science,183.5,177.5,172.5,172.0,134.5,142.0,159.0
45,2751,"KGISL Institute of Technology (Autonomous), 365, KGISL Campus, Thudiyalur Road, Saravanampatti, Coimbatore-641035.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),180.5,177.0,167.5,170.5,133.5,131.0,—
45,2751,"KGISL Institute of Technology (Autonomous), 365, KGISL Campus, Thudiyalur Road, Saravanampatti, Coimbatore-641035.",COMPUTER SCIENCE AND BUSSINESS SYSTEM,181.0,176.0,169.0,167.0,125.0,133.5,—
45,2751,"KGISL Institute of Technology (Autonomous), 365, KGISL Campus, Thudiyalur Road, Saravanampatti, Coimbatore-641035.",COMPUTER SCIENCE AND ENGINEERING,182.5,177.5,171.5,173.5,148.5,135.5,159.0
45,2751,"KGISL Institute of Technology (Autonomous), 365, KGISL Campus, Thudiyalur Road, Saravanampatti, Coimbatore-641035.",ELECTRONICS AND COMMUNICATION ENGINEERING,180.0,175.5,164.5,171.5,130.5,144.5,124.5
45,2751,"KGISL Institute of Technology (Autonomous), 365, KGISL Campus, Thudiyalur Road, Saravanampatti, Coimbatore-641035.",INFORMATION TECHNOLOGY,180.0,177.0,167.5,171.5,135.5,144.0,—
45,2751,"KGISL Institute of Technology (Autonomous), 365, KGISL Campus, Thudiyalur Road, Saravanampatti, Coimbatore-641035.",MECHANICAL ENGINEERING,169.5,161.0,168.0,150.5,123.0,91.5,—
45,2751,"KGISL Institute of Technology (Autonomous), 365, KGISL Campus, Thudiyalur Road, Saravanampatti, Coimbatore-641035.",ROBOTICS AND AUTOMATION,175.0,170.0,165.5,166.0,121.0,127.0,—
45,2751,"KGISL Institute of Technology (Autonomous), 365, KGISL Campus, Thudiyalur Road, Saravanampatti, Coimbatore-641035.",Computer Science and Engineering (Cyber Security),180.5,176.5,168.5,174.0,144.0,134.5,—
45,2752,"Nandha College of Technology, 235, Chennimalaipalayam Road, Pitchandampalayam Post, Veppampalayam Village, Erode-638052.",Artificial Intelligence and Data Science,158.5,139.5,128.0,137.5,113.5,134.0,—
45,2752,"Nandha College of Technology, 235, Chennimalaipalayam Road, Pitchandampalayam Post, Veppampalayam Village, Erode-638052.",COMPUTER SCIENCE AND ENGINEERING,156.5,139.0,127.0,136.0,100.0*,117.0,—
45,2752,"Nandha College of Technology, 235, Chennimalaipalayam Road, Pitchandampalayam Post, Veppampalayam Village, Erode-638052.",ELECTRONICS AND COMMUNICATION ENGINEERING,153.0,138.0,126.5,144.0,126.0*,131.0,—
45,2752,"Nandha College of Technology, 235, Chennimalaipalayam Road, Pitchandampalayam Post, Veppampalayam Village, Erode-638052.",ELECTRICAL AND ELECTRONICS ENGINEERING,136.0,123.5,120.5,126.5,99.0*,82.0,—
45,2752,"Nandha College of Technology, 235, Chennimalaipalayam Road, Pitchandampalayam Post, Veppampalayam Village, Erode-638052.",INFORMATION TECHNOLOGY,151.0,136.5,130.0,135.5,87.5,131.5,—
45,2753,"PPG Institute of Technology, Rathnagiri Road, Saravanampatti, Coimbatore-641035.",Artificial Intelligence and Data Science,161.0,141.0,137.5,145.5,120.5,128.0,103.5
45,2753,"PPG Institute of Technology, Rathnagiri Road, Saravanampatti, Coimbatore-641035.",AGRICULTURAL ENGINEERING,104.5,104.0*,87.0,—,—,—,—
45,2753,"PPG Institute of Technology, Rathnagiri Road, Saravanampatti, Coimbatore-641035.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),149.0,128.5,—,140.5,120.0,93.0,—
45,2753,"PPG Institute of Technology, Rathnagiri Road, Saravanampatti, Coimbatore-641035.",BIO MEDICAL ENGINEERING,126.5,108.5*,113.0*,95.5*,103.0*,—,—
45,2753,"PPG Institute of Technology, Rathnagiri Road, Saravanampatti, Coimbatore-641035.",COMPUTER SCIENCE AND ENGINEERING,149.5,129.0,113.5,134.0,104.0*,107.0,—
45,2753,"PPG Institute of Technology, Rathnagiri Road, Saravanampatti, Coimbatore-641035.",ELECTRONICS AND COMMUNICATION ENGINEERING,145.0,127.5,97.0*,134.0,91.0*,119.5,—
45,2753,"PPG Institute of Technology, Rathnagiri Road, Saravanampatti, Coimbatore-641035.",INFORMATION TECHNOLOGY,144.5,122.5,140.5,130.5,104.5*,132.5,—
45,2753,"PPG Institute of Technology, Rathnagiri Road, Saravanampatti, Coimbatore-641035.",MECHANICAL ENGINEERING,125.5,87.0,—,112.0*,—,—,—
45,2755,"Nehru Institute of Technology (Autonomous), Jawahar Gardens, Kaliapuram, Thirumalayampalayam, Coimbatore-641105.",AERONAUTICAL ENGINEERING,158.5,144.5,155.0,141.0,143.5,93.5,—
45,2755,"Nehru Institute of Technology (Autonomous), Jawahar Gardens, Kaliapuram, Thirumalayampalayam, Coimbatore-641105.",AGRICULTURAL ENGINEERING,136.5,114.0,—,110.5,106.0,—,—
46,2755,"Nehru Institute of Technology (Autonomous), Jawahar Gardens, Kaliapuram, Thirumalayampalayam, Coimbatore-641105.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),165.5,157.0,158.0,151.0,130.0,133.5,—
46,2755,"Nehru Institute of Technology (Autonomous), Jawahar Gardens, Kaliapuram, Thirumalayampalayam, Coimbatore-641105.",CIVIL ENGINEERING,153.0,133.5,107.5,139.0,113.5,—,—
